time,outport,inport,packet_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,pkt_chuck,hop_count,current_hop,hop_percentage,waiting_time,pkt_count,pkt_max,target
3721,2,4,0,0,3,2,8,0,0,23,7,66,4,1,0.25,8,12,12,0
3723,0,1,3,0,0,4,16,29,13,1,1,65,3,3,1.0,17,11,12,0
3724,0,1,3,1,1,4,16,29,13,1,1,65,3,3,1.0,18,10,12,0
3725,0,1,3,2,1,4,16,29,13,1,1,65,3,3,1.0,19,9,12,0
3726,0,1,3,3,1,4,16,29,13,1,1,65,3,3,1.0,20,8,12,0
3730,0,1,3,4,2,4,16,29,13,1,1,65,3,3,1.0,24,7,12,0
3779,4,0,0,0,3,2,10,1,1,24,8,67,3,0,0.0,4,6,12,0
3790,4,2,3,0,0,4,16,18,2,0,0,66,2,1,0.5,8,5,12,0
3791,4,2,3,1,1,4,16,18,2,0,0,66,2,1,0.5,9,4,12,0
3792,4,2,3,2,1,4,16,18,2,0,0,66,2,1,0.5,10,3,12,0
3793,4,2,3,3,1,4,16,18,2,0,0,66,2,1,0.5,11,2,12,0
3797,4,2,3,4,2,4,16,18,2,0,0,66,2,1,0.5,15,1,12,0
3857,0,1,3,0,0,4,16,29,13,1,1,67,3,3,1.0,17,6,6,0
3858,0,1,3,1,1,4,16,29,13,1,1,67,3,3,1.0,18,5,6,0
3859,0,1,3,2,1,4,16,29,13,1,1,67,3,3,1.0,19,4,6,0
3860,0,1,3,3,1,4,16,29,13,1,1,67,3,3,1.0,20,3,6,0
3864,0,1,3,4,2,4,16,29,13,1,1,67,3,3,1.0,24,2,6,0
3891,1,0,0,0,3,2,11,1,1,29,13,69,3,0,0.0,4,1,6,0
3969,0,1,3,0,0,4,16,30,14,1,1,69,4,4,1.0,21,6,6,0
3970,0,1,3,1,1,4,16,30,14,1,1,69,4,4,1.0,22,5,6,0
3971,0,1,3,2,1,4,16,30,14,1,1,69,4,4,1.0,23,4,6,0
3972,0,1,3,3,1,4,16,30,14,1,1,69,4,4,1.0,24,3,6,0
3976,0,1,3,4,2,4,16,30,14,1,1,69,4,4,1.0,28,2,6,0
3989,2,0,0,0,3,2,8,1,1,31,15,70,5,0,0.0,4,1,6,0
4074,0,1,3,0,0,4,16,30,14,1,1,70,4,4,1.0,20,5,5,0
4075,0,1,3,1,1,4,16,30,14,1,1,70,4,4,1.0,21,4,5,0
4076,0,1,3,2,1,4,16,30,14,1,1,70,4,4,1.0,22,3,5,0
4077,0,1,3,3,1,4,16,30,14,1,1,70,4,4,1.0,23,2,5,0
4081,0,1,3,4,2,4,16,30,14,1,1,70,4,4,1.0,27,1,5,0
4108,1,0,0,0,3,2,9,1,1,29,13,73,3,0,0.0,4,7,7,0
4109,1,4,0,0,3,2,8,0,0,29,13,72,4,1,0.25,9,6,7,0
4185,0,1,3,0,0,4,16,30,14,1,1,73,4,4,1.0,21,5,7,0
4186,0,1,3,1,1,4,16,30,14,1,1,73,4,4,1.0,22,4,7,0
4187,0,1,3,2,1,4,16,30,14,1,1,73,4,4,1.0,23,3,7,0
4188,0,1,3,3,1,4,16,30,14,1,1,73,4,4,1.0,24,2,7,0
4192,0,1,3,4,2,4,16,30,14,1,1,73,4,4,1.0,28,1,7,0
4203,1,0,0,0,3,2,10,1,1,29,13,74,3,0,0.0,4,7,7,0
4229,2,4,0,0,3,2,8,0,0,31,15,75,6,1,0.16666666666666666,8,6,7,0
4280,0,1,3,0,0,4,16,30,14,1,1,74,4,4,1.0,20,5,7,0
4281,0,1,3,1,1,4,16,30,14,1,1,74,4,4,1.0,21,4,7,0
4282,0,1,3,2,1,4,16,30,14,1,1,74,4,4,1.0,22,3,7,0
4283,0,1,3,3,1,4,16,30,14,1,1,74,4,4,1.0,23,2,7,0
4287,0,1,3,4,2,4,16,30,14,1,1,74,4,4,1.0,27,1,7,0
4328,4,0,0,0,3,2,11,1,1,16,0,76,1,0,0.0,4,9,9,0
4344,0,4,1,0,3,2,8,16,0,17,1,76,1,1,1.0,8,8,9,0
4357,1,4,0,0,3,2,8,0,0,29,13,77,4,1,0.25,8,7,9,0
4380,0,0,3,0,0,4,18,17,1,1,1,76,0,0,0.0,4,6,9,0
4381,0,0,3,1,1,4,18,17,1,1,1,76,0,0,0.0,5,5,9,0
4382,0,0,3,2,1,4,18,17,1,1,1,76,0,0,0.0,6,4,9,0
4383,4,0,2,0,3,2,10,17,1,16,0,76,1,0,0.0,7,3,9,0
4384,0,0,3,3,1,4,18,17,1,1,1,76,0,0,0.0,8,2,9,0
4387,0,0,3,4,2,4,18,17,1,1,1,76,0,0,0.0,11,1,9,0
4402,4,0,0,0,3,2,8,1,1,16,0,78,1,0,0.0,4,9,9,0
4418,0,4,1,0,3,2,8,16,0,17,1,78,1,1,1.0,8,8,9,0
4454,4,0,2,0,3,2,11,17,1,16,0,78,1,0,0.0,4,7,9,0
4455,0,0,3,0,0,4,19,17,1,1,1,78,0,0,0.0,5,6,9,0
4456,0,0,3,1,1,4,19,17,1,1,1,78,0,0,0.0,6,5,9,0
4457,0,0,3,2,1,4,19,17,1,1,1,78,0,0,0.0,7,4,9,0
4458,0,0,3,3,1,4,19,17,1,1,1,78,0,0,0.0,8,3,9,0
4461,1,4,0,0,3,2,8,0,0,29,13,79,4,1,0.25,8,2,9,0
4462,0,0,3,4,2,4,19,17,1,1,1,78,0,0,0.0,12,1,9,0
4501,0,0,0,0,3,2,9,1,1,17,1,80,0,0,0.0,4,6,6,0
4538,0,0,3,0,0,4,16,17,1,1,1,80,0,0,0.0,4,5,6,0
4539,0,0,3,1,1,4,16,17,1,1,1,80,0,0,0.0,5,4,6,0
4540,0,0,3,2,1,4,16,17,1,1,1,80,0,0,0.0,6,3,6,0
4541,0,0,3,3,1,4,16,17,1,1,1,80,0,0,0.0,7,2,6,0
4545,0,0,3,4,2,4,16,17,1,1,1,80,0,0,0.0,11,1,6,0
4602,0,4,1,0,3,2,8,16,0,17,1,81,1,1,1.0,8,8,8,0
4638,4,0,3,0,0,4,17,17,1,0,0,81,1,0,0.0,4,7,8,0
4639,4,0,3,1,1,4,17,17,1,0,0,81,1,0,0.0,5,6,8,0
4640,4,0,3,2,1,4,17,17,1,0,0,81,1,0,0.0,6,5,8,0
4641,4,0,3,3,1,4,17,17,1,0,0,81,1,0,0.0,7,4,8,0
4642,4,0,2,0,3,2,8,17,1,16,0,81,1,0,0.0,8,3,8,0
4645,4,0,3,4,2,4,17,17,1,0,0,81,1,0,0.0,11,2,8,0
4676,0,4,1,0,3,2,8,16,0,17,1,82,1,1,1.0,8,1,8,0
4702,2,0,0,0,3,2,10,1,1,30,14,83,4,0,0.0,4,13,13,0
4712,4,0,2,0,3,2,9,17,1,16,0,82,1,0,0.0,4,12,13,0
4713,4,0,3,0,0,4,18,17,1,0,0,82,1,0,0.0,5,11,13,0
4714,4,0,3,1,1,4,18,17,1,0,0,82,1,0,0.0,6,10,13,0
4715,4,0,3,2,1,4,18,17,1,0,0,82,1,0,0.0,7,9,13,0
4716,4,0,3,3,1,4,18,17,1,0,0,82,1,0,0.0,8,8,13,0
4720,4,0,3,4,2,4,18,17,1,0,0,82,1,0,0.0,12,7,13,0
4767,0,4,0,0,3,2,8,0,0,17,1,84,1,1,1.0,8,6,13,0
4770,0,1,3,0,0,4,16,30,14,1,1,83,4,4,1.0,20,5,13,0
4771,0,1,3,1,1,4,16,30,14,1,1,83,4,4,1.0,21,4,13,0
4772,0,1,3,2,1,4,16,30,14,1,1,83,4,4,1.0,22,3,13,0
4773,0,1,3,3,1,4,16,30,14,1,1,83,4,4,1.0,23,2,13,0
4777,0,1,3,4,2,4,16,30,14,1,1,83,4,4,1.0,27,1,13,0
4804,4,0,3,0,0,4,19,17,1,0,0,84,1,0,0.0,4,11,11,0
4805,4,0,3,1,1,4,19,17,1,0,0,84,1,0,0.0,5,10,11,0
4806,4,0,3,2,1,4,19,17,1,0,0,84,1,0,0.0,6,9,11,0
4807,4,0,3,3,1,4,19,17,1,0,0,84,1,0,0.0,7,8,11,0
4808,2,0,0,0,3,2,11,1,1,23,7,85,3,0,0.0,4,7,11,0
4811,4,0,3,4,2,4,19,17,1,0,0,84,1,0,0.0,11,6,11,0
4879,0,2,3,0,0,4,16,18,2,1,1,85,1,1,1.0,9,5,11,0
4880,0,2,3,1,1,4,16,18,2,1,1,85,1,1,1.0,10,4,11,0
4881,0,2,3,2,1,4,16,18,2,1,1,85,1,1,1.0,11,3,11,0
4882,0,2,3,3,1,4,16,18,2,1,1,85,1,1,1.0,12,2,11,0
4886,0,2,3,4,2,4,16,18,2,1,1,85,1,1,1.0,16,1,11,0
4907,1,0,0,0,3,2,8,1,1,25,9,86,2,0,0.0,4,7,7,0
4976,2,4,0,0,3,2,8,0,0,30,14,87,5,1,0.2,8,6,7,0
4977,0,1,3,0,0,4,16,29,13,1,1,86,3,3,1.0,17,5,7,0
4978,0,1,3,1,1,4,16,29,13,1,1,86,3,3,1.0,18,4,7,0
4979,0,1,3,2,1,4,16,29,13,1,1,86,3,3,1.0,19,3,7,0
4980,0,1,3,3,1,4,16,29,13,1,1,86,3,3,1.0,20,2,7,0
4984,0,1,3,4,2,4,16,29,13,1,1,86,3,3,1.0,24,1,7,0
5003,2,0,0,0,3,2,9,1,1,22,6,88,2,0,0.0,4,8,8,0
5065,0,2,3,0,0,4,16,18,2,1,1,88,1,1,1.0,9,7,8,0
5066,0,2,3,1,1,4,16,18,2,1,1,88,1,1,1.0,10,6,8,0
5067,0,2,3,2,1,4,16,18,2,1,1,88,1,1,1.0,11,5,8,0
5068,0,2,3,3,1,4,16,18,2,1,1,88,1,1,1.0,12,4,8,0
5072,0,2,3,4,2,4,16,18,2,1,1,88,1,1,1.0,16,3,8,0
5083,1,0,0,0,3,2,10,1,1,25,9,89,2,0,0.0,4,2,8,0
5092,2,4,0,0,3,2,8,0,0,23,7,90,4,1,0.25,8,1,8,0
5152,0,1,3,0,0,4,16,29,13,1,1,89,3,3,1.0,16,12,12,0
5153,0,1,3,1,1,4,16,29,13,1,1,89,3,3,1.0,17,11,12,0
5155,0,1,3,2,1,4,16,29,13,1,1,89,3,3,1.0,19,10,12,0
5156,0,1,3,3,1,4,16,29,13,1,1,89,3,3,1.0,20,9,12,0
5159,0,1,3,4,2,4,16,29,13,1,1,89,3,3,1.0,23,8,12,0
5160,4,2,3,0,0,4,16,18,2,0,0,90,2,1,0.5,8,7,12,0
5161,4,2,3,1,1,4,16,18,2,0,0,90,2,1,0.5,9,6,12,0
5162,4,2,3,2,1,4,16,18,2,0,0,90,2,1,0.5,10,5,12,0
5163,4,2,3,3,1,4,16,18,2,0,0,90,2,1,0.5,11,4,12,0
5167,4,2,3,4,2,4,16,18,2,0,0,90,2,1,0.5,15,3,12,0
5178,4,0,0,0,3,2,11,1,1,24,8,91,3,0,0.0,4,2,12,0
5196,1,4,0,0,3,2,8,0,0,25,9,92,3,1,0.3333333333333333,8,1,12,0
5254,0,1,3,0,0,4,16,29,13,1,1,91,3,3,1.0,16,7,7,0
5255,0,1,3,1,1,4,16,29,13,1,1,91,3,3,1.0,17,6,7,0
5256,0,1,3,2,1,4,16,29,13,1,1,91,3,3,1.0,18,5,7,0
5257,0,1,3,3,1,4,16,29,13,1,1,91,3,3,1.0,19,4,7,0
5261,0,1,3,4,2,4,16,29,13,1,1,91,3,3,1.0,23,3,7,0
5284,1,0,0,0,3,2,8,1,1,25,9,93,2,0,0.0,4,2,7,0
5299,2,4,0,0,3,2,8,0,0,22,6,94,3,1,0.3333333333333333,8,1,7,0
5352,0,1,3,0,0,4,16,29,13,1,1,93,3,3,1.0,16,12,12,0
5353,0,1,3,1,1,4,16,29,13,1,1,93,3,3,1.0,17,11,12,0
5354,0,1,3,2,1,4,16,29,13,1,1,93,3,3,1.0,18,10,12,0
5355,0,1,3,3,1,4,16,29,13,1,1,93,3,3,1.0,19,9,12,0
5359,0,1,3,4,2,4,16,29,13,1,1,93,3,3,1.0,23,8,12,0
5361,4,2,3,0,0,4,16,18,2,0,0,94,2,1,0.5,9,7,12,0
5362,4,2,3,1,1,4,16,18,2,0,0,94,2,1,0.5,10,6,12,0
5363,4,2,3,2,1,4,16,18,2,0,0,94,2,1,0.5,11,5,12,0
5364,4,2,3,3,1,4,16,18,2,0,0,94,2,1,0.5,12,4,12,0
5368,4,2,3,4,2,4,16,18,2,0,0,94,2,1,0.5,16,3,12,0
5387,1,4,0,0,3,2,8,0,0,25,9,95,3,1,0.3333333333333333,8,2,12,0
5398,2,0,0,0,3,2,9,1,1,26,10,96,3,0,0.0,4,1,12,0
5475,0,1,3,0,0,4,16,29,13,1,1,96,3,3,1.0,17,5,5,0
5476,0,1,3,1,1,4,16,29,13,1,1,96,3,3,1.0,18,4,5,0
5477,0,1,3,2,1,4,16,29,13,1,1,96,3,3,1.0,19,3,5,0
5478,0,1,3,3,1,4,16,29,13,1,1,96,3,3,1.0,20,2,5,0
5482,0,1,3,4,2,4,16,29,13,1,1,96,3,3,1.0,24,1,5,0
5505,2,0,0,0,3,2,10,1,1,27,11,98,4,0,0.0,4,7,7,0
5591,0,1,3,0,0,4,16,29,13,1,1,98,3,3,1.0,17,6,7,0
5592,0,1,3,1,1,4,16,29,13,1,1,98,3,3,1.0,18,5,7,0
5593,0,1,3,2,1,4,16,29,13,1,1,98,3,3,1.0,19,4,7,0
5594,0,1,3,3,1,4,16,29,13,1,1,98,3,3,1.0,20,3,7,0
5598,0,1,3,4,2,4,16,29,13,1,1,98,3,3,1.0,24,2,7,0
5598,1,4,0,0,3,2,8,0,0,25,9,99,3,1,0.3333333333333333,8,1,7,0
5613,2,0,0,0,3,2,11,1,1,26,10,100,3,0,0.0,4,6,6,0
5690,0,1,3,0,0,4,16,29,13,1,1,100,3,3,1.0,16,5,6,0
5691,0,1,3,1,1,4,16,29,13,1,1,100,3,3,1.0,17,4,6,0
5692,0,1,3,2,1,4,16,29,13,1,1,100,3,3,1.0,18,3,6,0
5693,0,1,3,3,1,4,16,29,13,1,1,100,3,3,1.0,19,2,6,0
5697,0,1,3,4,2,4,16,29,13,1,1,100,3,3,1.0,23,1,6,0
5721,2,4,0,0,3,2,8,0,0,26,10,101,4,1,0.25,8,5,5,0
5728,2,0,0,0,3,2,8,1,1,23,7,102,3,0,0.0,4,4,5,0
5797,0,2,3,0,0,4,16,18,2,1,1,102,1,1,1.0,9,3,5,0
5798,0,2,3,1,1,4,16,18,2,1,1,102,1,1,1.0,10,2,5,0
5799,0,2,3,2,1,4,16,18,2,1,1,102,1,1,1.0,11,1,5,0
5800,0,2,3,3,1,4,16,18,2,1,1,102,1,1,1.0,12,9,9,0
5804,0,2,3,4,2,4,16,18,2,1,1,102,1,1,1.0,16,8,9,0
5833,0,0,0,0,3,2,9,1,1,17,1,103,0,0,0.0,4,7,9,0
5837,2,4,0,0,3,2,8,0,0,27,11,104,5,1,0.2,8,6,9,0
5870,0,0,3,0,0,4,16,17,1,1,1,103,0,0,0.0,4,5,9,0
5871,0,0,3,1,1,4,16,17,1,1,1,103,0,0,0.0,5,4,9,0
5872,0,0,3,2,1,4,16,17,1,1,1,103,0,0,0.0,6,3,9,0
5873,0,0,3,3,1,4,16,17,1,1,1,103,0,0,0.0,7,2,9,0
5877,0,0,3,4,2,4,16,17,1,1,1,103,0,0,0.0,11,1,9,0
5908,4,0,0,0,3,2,10,1,1,24,8,105,3,0,0.0,4,7,7,0
5953,2,4,0,0,3,2,8,0,0,26,10,106,4,1,0.25,8,6,7,0
5984,0,1,3,0,0,4,16,29,13,1,1,105,3,3,1.0,16,5,7,0
5985,0,1,3,1,1,4,16,29,13,1,1,105,3,3,1.0,17,4,7,0
5986,0,1,3,2,1,4,16,29,13,1,1,105,3,3,1.0,18,3,7,0
5987,0,1,3,3,1,4,16,29,13,1,1,105,3,3,1.0,19,2,7,0
5991,0,1,3,4,2,4,16,29,13,1,1,105,3,3,1.0,23,1,7,0
6004,2,0,0,0,3,2,11,1,1,27,11,107,4,0,0.0,4,7,7,0
6077,2,4,0,0,3,2,8,0,0,23,7,108,4,1,0.25,8,6,7,0
6089,0,1,3,0,0,4,16,29,13,1,1,107,3,3,1.0,17,5,7,0
6090,0,1,3,1,1,4,16,29,13,1,1,107,3,3,1.0,18,4,7,0
6091,0,1,3,2,1,4,16,29,13,1,1,107,3,3,1.0,19,3,7,0
6092,0,1,3,3,1,4,16,29,13,1,1,107,3,3,1.0,20,2,7,0
6096,0,1,3,4,2,4,16,29,13,1,1,107,3,3,1.0,24,1,7,0
6113,4,0,0,0,3,2,8,1,1,20,4,109,2,0,0.0,4,13,13,0
6146,4,2,3,0,0,4,16,18,2,0,0,108,2,1,0.5,8,12,13,0
6147,4,2,3,1,1,4,16,18,2,0,0,108,2,1,0.5,9,11,13,0
6148,4,2,3,2,1,4,16,18,2,0,0,108,2,1,0.5,10,10,13,0
6149,4,2,3,3,1,4,16,18,2,0,0,108,2,1,0.5,11,9,13,0
6153,4,2,3,4,2,4,16,18,2,0,0,108,2,1,0.5,15,8,13,0
6182,4,2,2,0,3,2,8,18,2,20,4,109,3,1,0.3333333333333333,8,7,13,0
6183,0,2,3,0,0,4,16,18,2,1,1,109,1,1,1.0,9,6,13,0
6184,0,2,3,1,1,4,16,18,2,1,1,109,1,1,1.0,10,5,13,0
6185,0,2,3,2,1,4,16,18,2,1,1,109,1,1,1.0,11,4,13,0
6186,0,2,3,3,1,4,16,18,2,1,1,109,1,1,1.0,12,3,13,0
6190,0,2,3,4,2,4,16,18,2,1,1,109,1,1,1.0,16,2,13,0
6190,0,4,0,0,3,2,8,0,0,17,1,110,1,1,1.0,8,1,13,0
6219,4,0,0,0,3,2,9,1,1,28,12,111,5,0,0.0,4,6,6,0
6228,4,0,3,0,0,4,17,17,1,0,0,110,1,0,0.0,4,5,6,0
6229,4,0,3,1,1,4,17,17,1,0,0,110,1,0,0.0,5,4,6,0
6230,4,0,3,2,1,4,17,17,1,0,0,110,1,0,0.0,6,3,6,0
6231,4,0,3,3,1,4,17,17,1,0,0,110,1,0,0.0,7,2,6,0
6235,4,0,3,4,2,4,17,17,1,0,0,110,1,0,0.0,11,1,6,0
6305,0,1,3,0,0,4,16,30,14,1,1,111,4,4,1.0,21,7,7,0
6306,0,1,3,1,1,4,16,30,14,1,1,111,4,4,1.0,22,6,7,0
6307,0,1,3,2,1,4,16,30,14,1,1,111,4,4,1.0,23,5,7,0
6308,0,1,3,3,1,4,16,30,14,1,1,111,4,4,1.0,24,4,7,0
6312,0,1,3,4,2,4,16,30,14,1,1,111,4,4,1.0,28,3,7,0
6370,2,4,0,0,3,2,8,0,0,27,11,113,5,1,0.2,8,2,7,0
6377,4,0,0,0,3,2,10,1,1,24,8,114,3,0,0.0,4,1,7,0
6455,0,1,3,0,0,4,16,29,13,1,1,114,3,3,1.0,17,5,5,0
6456,0,1,3,1,1,4,16,29,13,1,1,114,3,3,1.0,18,4,5,0
6457,0,1,3,2,1,4,16,29,13,1,1,114,3,3,1.0,19,3,5,0
6458,0,1,3,3,1,4,16,29,13,1,1,114,3,3,1.0,20,2,5,0
6462,0,1,3,4,2,4,16,29,13,1,1,114,3,3,1.0,24,1,5,0
6501,1,0,0,0,3,2,11,1,1,25,9,115,2,0,0.0,4,12,12,0
6570,4,2,3,0,0,4,16,18,2,0,0,116,2,1,0.5,8,11,12,0
6571,0,1,3,0,0,4,16,29,13,1,1,115,3,3,1.0,17,10,12,0
6571,4,2,2,0,3,2,8,18,2,20,4,116,3,1,0.3333333333333333,9,9,12,0
6572,0,1,3,1,1,4,16,29,13,1,1,115,3,3,1.0,18,8,12,0
6572,4,2,3,1,1,4,16,18,2,0,0,116,2,1,0.5,10,7,12,0
6573,0,1,3,2,1,4,16,29,13,1,1,115,3,3,1.0,19,6,12,0
6573,4,2,3,2,1,4,16,18,2,0,0,116,2,1,0.5,11,5,12,0
6574,0,1,3,3,1,4,16,29,13,1,1,115,3,3,1.0,20,4,12,0
6574,4,2,3,3,1,4,16,18,2,0,0,116,2,1,0.5,12,3,12,0
6577,4,2,3,4,2,4,16,18,2,0,0,116,2,1,0.5,15,2,12,0
6578,0,1,3,4,2,4,16,29,13,1,1,115,3,3,1.0,24,1,12,0
6633,4,0,0,0,3,2,8,1,1,16,0,118,1,0,0.0,4,8,8,0
6649,0,4,1,0,3,2,8,16,0,17,1,118,1,1,1.0,8,7,8,0
6686,0,0,3,0,0,4,18,17,1,1,1,118,0,0,0.0,4,6,8,0
6687,0,0,3,1,1,4,18,17,1,1,1,118,0,0,0.0,5,5,8,0
6688,0,0,3,2,1,4,18,17,1,1,1,118,0,0,0.0,6,4,8,0
6689,4,0,2,0,3,2,10,17,1,16,0,118,1,0,0.0,7,3,8,0
6690,0,0,3,3,1,4,18,17,1,1,1,118,0,0,0.0,8,2,8,0
6693,0,0,3,4,2,4,18,17,1,1,1,118,0,0,0.0,11,1,8,0
6756,1,0,0,0,3,2,9,1,1,25,9,119,2,0,0.0,4,1,1,0
6825,0,1,3,0,0,4,16,29,13,1,1,119,3,3,1.0,17,8,8,0
6826,0,1,3,1,1,4,16,29,13,1,1,119,3,3,1.0,18,7,8,0
6827,0,1,3,2,1,4,16,29,13,1,1,119,3,3,1.0,19,6,8,0
6828,0,1,3,3,1,4,16,29,13,1,1,119,3,3,1.0,20,5,8,0
6832,0,1,3,4,2,4,16,29,13,1,1,119,3,3,1.0,24,4,8,0
6857,2,0,0,0,3,2,10,1,1,19,3,121,2,0,0.0,4,3,8,0
6881,0,2,1,0,3,2,8,19,3,17,1,121,2,2,1.0,12,2,8,0
6894,1,4,0,0,3,2,8,0,0,25,9,122,3,1,0.3333333333333333,8,1,8,0
6918,2,0,2,0,3,2,11,17,1,19,3,121,2,0,0.0,4,7,7,0
6919,0,0,3,0,0,4,19,17,1,1,1,121,0,0,0.0,5,6,7,0
6920,0,0,3,1,1,4,19,17,1,1,1,121,0,0,0.0,6,5,7,0
6921,0,0,3,2,1,4,19,17,1,1,1,121,0,0,0.0,7,4,7,0
6922,0,0,3,3,1,4,19,17,1,1,1,121,0,0,0.0,8,3,7,0
6926,0,0,3,4,2,4,19,17,1,1,1,121,0,0,0.0,12,2,7,0
6965,4,0,0,0,3,2,11,1,1,20,4,123,2,0,0.0,4,1,7,0
7034,0,2,3,0,0,4,16,18,2,1,1,123,1,1,1.0,8,14,14,0
7035,0,2,3,1,1,4,16,18,2,1,1,123,1,1,1.0,9,13,14,0
7036,0,2,3,2,1,4,16,18,2,1,1,123,1,1,1.0,10,12,14,0
7037,0,2,3,3,1,4,16,18,2,1,1,123,1,1,1.0,11,11,14,0
7038,4,2,2,0,3,2,8,18,2,20,4,123,3,1,0.3333333333333333,12,10,14,0
7041,0,2,3,4,2,4,16,18,2,1,1,123,1,1,1.0,15,9,14,0
7041,0,4,1,0,3,2,8,16,0,17,1,124,1,1,1.0,8,8,14,0
7078,4,0,2,0,3,2,8,17,1,16,0,124,1,0,0.0,4,7,14,0
7079,4,0,3,0,0,4,16,17,1,0,0,124,1,0,0.0,5,6,14,0
7080,4,0,3,1,1,4,16,17,1,0,0,124,1,0,0.0,6,5,14,0
7081,4,0,3,2,1,4,16,17,1,0,0,124,1,0,0.0,7,4,14,0
7082,4,0,3,3,1,4,16,17,1,0,0,124,1,0,0.0,8,3,14,0
7086,4,0,3,4,2,4,16,17,1,0,0,124,1,0,0.0,12,2,14,0
7096,4,0,0,0,3,2,8,1,1,16,0,125,1,0,0.0,4,1,14,0
7112,0,4,1,0,3,2,8,16,0,17,1,125,1,1,1.0,8,8,8,0
7148,0,0,3,0,0,4,17,17,1,1,1,125,0,0,0.0,4,7,8,0
7149,0,0,3,1,1,4,17,17,1,1,1,125,0,0,0.0,5,6,8,0
7150,0,0,3,2,1,4,17,17,1,1,1,125,0,0,0.0,6,5,8,0
7151,4,0,2,0,3,2,9,17,1,16,0,125,1,0,0.0,7,4,8,0
7152,0,0,3,3,1,4,17,17,1,1,1,125,0,0,0.0,8,3,8,0
7155,0,0,3,4,2,4,17,17,1,1,1,125,0,0,0.0,11,2,8,0
7157,1,4,0,0,3,2,8,0,0,25,9,126,3,1,0.3333333333333333,8,1,8,0
7260,1,0,0,0,3,2,9,1,1,29,13,127,3,0,0.0,4,3,3,0
7267,2,4,0,0,3,2,8,0,0,19,3,128,3,1,0.3333333333333333,8,2,3,0
7291,0,2,1,0,3,2,8,19,3,17,1,128,2,2,1.0,12,1,3,0
7328,2,0,2,0,3,2,10,17,1,19,3,128,2,0,0.0,4,13,13,0
7329,4,0,3,0,0,4,18,17,1,0,0,128,1,0,0.0,5,12,13,0
7330,4,0,3,1,1,4,18,17,1,0,0,128,1,0,0.0,6,11,13,0
7331,4,0,3,2,1,4,18,17,1,0,0,128,1,0,0.0,7,10,13,0
7332,4,0,3,3,1,4,18,17,1,0,0,128,1,0,0.0,8,9,13,0
7336,0,1,3,0,0,4,16,30,14,1,1,127,4,4,1.0,20,8,13,0
7336,4,0,3,4,2,4,18,17,1,0,0,128,1,0,0.0,12,7,13,0
7337,0,1,3,1,1,4,16,30,14,1,1,127,4,4,1.0,21,6,13,0
7338,0,1,3,2,1,4,16,30,14,1,1,127,4,4,1.0,22,5,13,0
7339,0,1,3,3,1,4,16,30,14,1,1,127,4,4,1.0,23,4,13,0
7343,0,1,3,4,2,4,16,30,14,1,1,127,4,4,1.0,27,3,13,0
7368,4,0,0,0,3,2,10,1,1,16,0,129,1,0,0.0,4,2,13,0
7384,0,4,1,0,3,2,8,16,0,17,1,129,1,1,1.0,8,1,13,0
7420,4,0,2,0,3,2,11,17,1,16,0,129,1,0,0.0,4,13,13,0
7421,0,0,3,0,0,4,19,17,1,1,1,129,0,0,0.0,5,12,13,0
7422,0,0,3,1,1,4,19,17,1,1,1,129,0,0,0.0,6,11,13,0
7423,0,0,3,2,1,4,19,17,1,1,1,129,0,0,0.0,7,10,13,0
7424,0,0,3,3,1,4,19,17,1,1,1,129,0,0,0.0,8,9,13,0
7428,0,0,3,4,2,4,19,17,1,1,1,129,0,0,0.0,12,8,13,0
7444,4,2,2,0,3,2,8,18,2,20,4,130,3,1,0.3333333333333333,8,7,13,0
7445,4,2,3,0,0,4,16,18,2,0,0,130,2,1,0.5,9,6,13,0
7446,4,2,3,1,1,4,16,18,2,0,0,130,2,1,0.5,10,5,13,0
7447,4,2,3,2,1,4,16,18,2,0,0,130,2,1,0.5,11,4,13,0
7447,2,0,0,0,3,2,11,1,1,26,10,131,3,0,0.0,4,3,13,0
7448,4,2,3,3,1,4,16,18,2,0,0,130,2,1,0.5,12,2,13,0
7452,4,2,3,4,2,4,16,18,2,0,0,130,2,1,0.5,16,1,13,0
7523,0,4,1,0,3,2,8,16,0,17,1,132,1,1,1.0,8,17,17,0
7525,0,1,3,0,0,4,16,29,13,1,1,131,3,3,1.0,17,16,17,0
7526,0,1,3,1,1,4,16,29,13,1,1,131,3,3,1.0,18,15,17,0
7527,0,1,3,2,1,4,16,29,13,1,1,131,3,3,1.0,19,14,17,0
7528,0,1,3,3,1,4,16,29,13,1,1,131,3,3,1.0,20,13,17,0
7532,0,1,3,4,2,4,16,29,13,1,1,131,3,3,1.0,24,12,17,0
7557,0,0,0,0,3,2,8,1,1,17,1,133,0,0,0.0,4,11,17,0
7560,4,0,3,0,0,4,16,17,1,0,0,132,1,0,0.0,4,10,17,0
7561,4,0,3,1,1,4,16,17,1,0,0,132,1,0,0.0,5,9,17,0
7562,4,0,3,2,1,4,16,17,1,0,0,132,1,0,0.0,6,8,17,0
7563,4,0,2,0,3,2,8,17,1,16,0,132,1,0,0.0,7,7,17,0
7564,4,0,3,3,1,4,16,17,1,0,0,132,1,0,0.0,8,6,17,0
