time,outport,inport,packet_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,pkt_chuck,hop_count,current_hop,hop_percentage,waiting_time,pkt_count,pkt_count_inc,pkt_max,counting_index_pos,counting_index_100,target
836376,2,4,0,0,3,2,9,0,0,26,10,2601,4,1,0.25,36,1,1,1,1,1,1
838246,1,4,4,0,0,2,8,0,0,29,13,2604,4,1,0.25,8,1,1,1,1,1,1
838253,1,4,4,1,1,2,8,0,0,29,13,2604,4,1,0.25,15,1,1,1,1,1,1
838260,1,4,4,2,1,2,8,0,0,29,13,2604,4,1,0.25,22,1,1,1,1,1,1
838267,1,4,4,3,1,2,8,0,0,29,13,2604,4,1,0.25,29,1,1,1,1,1,1
838274,1,4,4,4,2,2,8,0,0,29,13,2604,4,1,0.25,36,1,1,1,1,1,1
838275,1,4,0,0,3,2,9,0,0,29,13,2605,4,1,0.25,36,1,1,1,1,1,1
838931,1,4,4,0,0,2,8,0,0,21,5,2606,2,1,0.5,8,1,1,1,1,1,1
838938,1,4,4,1,1,2,8,0,0,21,5,2606,2,1,0.5,15,1,1,1,1,1,1
838945,1,4,4,2,1,2,8,0,0,21,5,2606,2,1,0.5,22,1,1,1,1,1,1
838952,1,4,4,3,1,2,8,0,0,21,5,2606,2,1,0.5,29,1,1,1,1,1,1
838959,1,4,4,4,2,2,8,0,0,21,5,2606,2,1,0.5,36,1,1,1,1,1,1
838960,1,4,0,0,3,2,9,0,0,21,5,2607,2,1,0.5,36,1,1,1,1,1,1
839048,1,2,2,0,3,2,8,18,2,21,5,2607,2,1,0.5,8,1,1,1,1,1,1
839049,4,2,3,0,0,4,16,18,2,0,0,2607,2,1,0.5,9,1,1,1,1,1,1
839050,4,2,3,1,1,4,16,18,2,0,0,2607,2,1,0.5,10,1,1,1,1,1,1
839051,4,2,3,2,1,4,16,18,2,0,0,2607,2,1,0.5,11,1,1,1,1,1,1
839052,4,2,3,3,1,4,16,18,2,0,0,2607,2,1,0.5,12,1,1,1,1,1,1
839056,4,2,3,4,2,4,16,18,2,0,0,2607,2,1,0.5,16,1,1,1,1,1,1
839339,2,4,4,0,0,2,8,0,0,30,14,2608,5,1,0.2,8,1,1,1,1,1,1
839346,2,4,4,1,1,2,8,0,0,30,14,2608,5,1,0.2,15,1,1,1,1,1,1
839353,2,4,4,2,1,2,8,0,0,30,14,2608,5,1,0.2,22,1,1,1,1,1,1
839360,2,4,4,3,1,2,8,0,0,30,14,2608,5,1,0.2,29,1,1,1,1,1,1
839367,2,4,4,4,2,2,8,0,0,30,14,2608,5,1,0.2,36,1,1,1,1,1,1
839368,2,4,0,0,3,2,9,0,0,30,14,2609,5,1,0.2,36,1,1,1,1,1,1
840274,2,4,4,0,0,2,8,0,0,31,15,2610,6,1,0.16666666666666666,8,1,1,1,1,1,1
840281,2,4,4,1,1,2,8,0,0,31,15,2610,6,1,0.16666666666666666,15,1,1,1,1,1,1
840288,2,4,4,2,1,2,8,0,0,31,15,2610,6,1,0.16666666666666666,22,1,1,1,1,1,1
840295,2,4,4,3,1,2,8,0,0,31,15,2610,6,1,0.16666666666666666,29,1,1,1,1,1,1
840302,2,4,4,4,2,2,8,0,0,31,15,2610,6,1,0.16666666666666666,36,1,1,1,1,1,1
840303,2,4,0,0,3,2,9,0,0,31,15,2611,6,1,0.16666666666666666,36,1,1,1,1,1,1
841268,0,4,5,0,0,2,8,16,0,17,1,2612,1,1,1.0,8,1,1,1,1,1,1
841275,0,4,5,1,1,2,8,16,0,17,1,2612,1,1,1.0,15,1,1,1,1,1,1
841282,0,4,5,2,1,2,8,16,0,17,1,2612,1,1,1.0,22,1,1,1,1,1,1
841289,0,4,5,3,1,2,8,16,0,17,1,2612,1,1,1.0,29,1,1,1,1,1,1
841296,0,4,5,4,2,2,8,16,0,17,1,2612,1,1,1.0,36,1,1,1,1,1,1
841297,0,4,1,0,3,2,9,16,0,17,1,2613,1,1,1.0,36,1,1,1,1,1,1
841334,4,0,2,0,3,2,8,17,1,16,0,2613,1,0,0.0,4,1,1,1,1,1,1
841335,4,0,3,0,0,4,19,17,1,0,0,2613,1,0,0.0,5,1,1,1,1,1,1
841336,4,0,3,1,1,4,19,17,1,0,0,2613,1,0,0.0,6,1,1,1,1,1,1
841337,4,0,3,2,1,4,19,17,1,0,0,2613,1,0,0.0,7,1,1,1,1,1,1
841338,4,0,3,3,1,4,19,17,1,0,0,2613,1,0,0.0,8,1,1,1,1,1,1
841342,4,0,3,4,2,4,19,17,1,0,0,2613,1,0,0.0,12,1,1,1,1,1,1
845188,1,4,4,0,0,2,8,0,0,25,9,2616,3,1,0.3333333333333333,8,1,1,1,1,1,1
845195,1,4,4,1,1,2,8,0,0,25,9,2616,3,1,0.3333333333333333,15,1,1,1,1,1,1
845202,1,4,4,2,1,2,8,0,0,25,9,2616,3,1,0.3333333333333333,22,1,1,1,1,1,1
845209,1,4,4,3,1,2,8,0,0,25,9,2616,3,1,0.3333333333333333,29,1,1,1,1,1,1
845216,1,4,4,4,2,2,8,0,0,25,9,2616,3,1,0.3333333333333333,36,1,1,1,1,1,1
845217,1,4,0,0,3,2,9,0,0,25,9,2617,3,1,0.3333333333333333,36,1,1,1,1,1,1
847986,2,4,4,0,0,2,8,0,0,26,10,2618,4,1,0.25,8,1,1,1,1,1,1
847993,2,4,4,1,1,2,8,0,0,26,10,2618,4,1,0.25,15,1,1,1,1,1,1
848000,2,4,4,2,1,2,8,0,0,26,10,2618,4,1,0.25,22,1,1,1,1,1,1
848007,2,4,4,3,1,2,8,0,0,26,10,2618,4,1,0.25,29,1,1,1,1,1,1
848014,2,4,4,4,2,2,8,0,0,26,10,2618,4,1,0.25,36,1,1,1,1,1,1
848015,2,4,0,0,3,2,9,0,0,26,10,2619,4,1,0.25,36,1,1,1,1,1,1
851052,2,4,4,0,0,2,8,0,0,27,11,2620,5,1,0.2,8,1,1,1,1,1,1
851059,2,4,4,1,1,2,8,0,0,27,11,2620,5,1,0.2,15,1,1,1,1,1,1
851066,2,4,4,2,1,2,8,0,0,27,11,2620,5,1,0.2,22,1,1,1,1,1,1
851073,2,4,4,3,1,2,8,0,0,27,11,2620,5,1,0.2,29,1,1,1,1,1,1
851080,2,4,4,4,2,2,8,0,0,27,11,2620,5,1,0.2,36,1,1,1,1,1,1
851081,2,4,0,0,3,2,9,0,0,27,11,2621,5,1,0.2,36,1,1,1,1,1,1
857430,2,4,4,0,0,2,8,0,0,27,11,2624,5,1,0.2,8,1,1,1,1,1,1
857437,2,4,4,1,1,2,8,0,0,27,11,2624,5,1,0.2,15,1,1,1,1,1,1
857444,2,4,4,2,1,2,8,0,0,27,11,2624,5,1,0.2,22,1,1,1,1,1,1
857451,2,4,4,3,1,2,8,0,0,27,11,2624,5,1,0.2,29,1,1,1,1,1,1
857458,2,4,4,4,2,2,8,0,0,27,11,2624,5,1,0.2,36,1,1,1,1,1,1
857459,2,4,0,0,3,2,9,0,0,27,11,2625,5,1,0.2,36,1,1,1,1,1,1
858123,1,4,4,0,0,2,8,0,0,29,13,2626,4,1,0.25,8,1,1,1,1,1,1
858130,1,4,4,1,1,2,8,0,0,29,13,2626,4,1,0.25,15,1,1,1,1,1,1
858137,1,4,4,2,1,2,8,0,0,29,13,2626,4,1,0.25,22,1,1,1,1,1,1
858144,1,4,4,3,1,2,8,0,0,29,13,2626,4,1,0.25,29,1,1,1,1,1,1
858151,1,4,4,4,2,2,8,0,0,29,13,2626,4,1,0.25,36,1,1,1,1,1,1
858152,1,4,0,0,3,2,9,0,0,29,13,2627,4,1,0.25,36,1,1,1,1,1,1
860927,0,4,4,0,0,2,8,0,0,17,1,2628,1,1,1.0,8,1,1,1,1,1,1
860934,0,4,4,1,1,2,8,0,0,17,1,2628,1,1,1.0,15,1,1,1,1,1,1
860941,0,4,4,2,1,2,8,0,0,17,1,2628,1,1,1.0,22,1,1,1,1,1,1
860948,0,4,4,3,1,2,8,0,0,17,1,2628,1,1,1.0,29,1,1,1,1,1,1
860955,0,4,4,4,2,2,8,0,0,17,1,2628,1,1,1.0,36,1,1,1,1,1,1
860956,0,4,0,0,3,2,9,0,0,17,1,2629,1,1,1.0,36,1,1,1,1,1,1
860963,0,0,5,0,0,2,9,17,1,17,1,2628,0,0,0.0,4,1,1,1,1,1,1
860970,0,0,5,1,1,2,9,17,1,17,1,2628,0,0,0.0,11,1,1,1,1,1,1
860977,0,0,5,2,1,2,9,17,1,17,1,2628,0,0,0.0,18,1,1,1,1,1,1
860984,0,0,5,3,1,2,9,17,1,17,1,2628,0,0,0.0,25,1,1,1,1,1,1
860991,0,0,5,4,2,2,9,17,1,17,1,2628,0,0,0.0,32,1,1,1,1,1,1
860992,4,0,6,0,3,2,10,17,1,0,0,2628,1,0,0.0,4,1,1,1,1,1,1
861014,4,0,3,0,0,4,16,17,1,0,0,2629,1,0,0.0,4,1,1,1,1,1,1
861015,4,0,3,1,1,4,16,17,1,0,0,2629,1,0,0.0,5,1,1,1,1,1,1
861016,4,0,3,2,1,4,16,17,1,0,0,2629,1,0,0.0,6,1,1,1,1,1,1
861017,4,0,3,3,1,4,16,17,1,0,0,2629,1,0,0.0,7,1,1,1,1,1,1
861021,4,0,3,4,2,4,16,17,1,0,0,2629,1,0,0.0,11,1,1,1,1,1,1
861222,0,4,4,0,0,2,8,0,0,17,1,2630,1,1,1.0,8,1,1,1,1,1,1
861229,0,4,4,1,1,2,8,0,0,17,1,2630,1,1,1.0,15,1,1,1,1,1,1
861236,0,4,4,2,1,2,8,0,0,17,1,2630,1,1,1.0,22,1,1,1,1,1,1
861243,0,4,4,3,1,2,8,0,0,17,1,2630,1,1,1.0,29,1,1,1,1,1,1
861250,0,4,4,4,2,2,8,0,0,17,1,2630,1,1,1.0,36,1,1,1,1,1,1
861251,0,4,0,0,3,2,9,0,0,17,1,2628,1,1,1.0,36,1,1,1,1,1,1
861258,0,0,5,0,0,2,11,17,1,17,1,2630,0,0,0.0,4,1,1,1,1,1,1
861265,0,0,5,1,1,2,11,17,1,17,1,2630,0,0,0.0,11,1,1,1,1,1,1
861272,0,0,5,2,1,2,11,17,1,17,1,2630,0,0,0.0,18,1,1,1,1,1,1
861279,0,0,5,3,1,2,11,17,1,17,1,2630,0,0,0.0,25,1,1,1,1,1,1
861286,0,0,5,4,2,2,11,17,1,17,1,2630,0,0,0.0,32,1,1,1,1,1,1
861287,4,0,6,0,3,2,8,17,1,0,0,2630,1,0,0.0,5,1,1,1,1,1,1
861308,4,0,3,0,0,4,17,17,1,0,0,2628,1,0,0.0,4,1,1,1,1,1,1
861309,4,0,3,1,1,4,17,17,1,0,0,2628,1,0,0.0,5,1,1,1,1,1,1
861310,4,0,3,2,1,4,17,17,1,0,0,2628,1,0,0.0,6,1,1,1,1,1,1
861311,4,0,3,3,1,4,17,17,1,0,0,2628,1,0,0.0,7,1,1,1,1,1,1
861315,4,0,3,4,2,4,17,17,1,0,0,2628,1,0,0.0,11,1,1,1,1,1,1
861674,2,4,4,0,0,2,8,0,0,30,14,2631,5,1,0.2,8,1,1,1,1,1,1
861681,2,4,4,1,1,2,8,0,0,30,14,2631,5,1,0.2,15,1,1,1,1,1,1
861688,2,4,4,2,1,2,8,0,0,30,14,2631,5,1,0.2,22,1,1,1,1,1,1
861695,2,4,4,3,1,2,8,0,0,30,14,2631,5,1,0.2,29,1,1,1,1,1,1
861702,2,4,4,4,2,2,8,0,0,30,14,2631,5,1,0.2,36,1,1,1,1,1,1
861703,2,4,0,0,3,2,9,0,0,30,14,2632,5,1,0.2,36,1,1,1,1,1,1
861862,0,4,4,0,0,2,8,0,0,17,1,2633,1,1,1.0,8,1,1,1,1,1,1
861869,0,4,4,1,1,2,8,0,0,17,1,2633,1,1,1.0,15,1,1,1,1,1,1
861876,0,4,4,2,1,2,8,0,0,17,1,2633,1,1,1.0,22,1,1,1,1,1,1
861883,0,4,4,3,1,2,8,0,0,17,1,2633,1,1,1.0,29,1,1,1,1,1,1
861890,0,4,4,4,2,2,8,0,0,17,1,2633,1,1,1.0,36,1,1,1,1,1,1
861891,0,4,0,0,3,2,9,0,0,17,1,2634,1,1,1.0,36,1,1,1,1,1,1
861898,0,0,5,0,0,2,9,17,1,17,1,2633,0,0,0.0,4,1,1,1,1,1,1
861905,0,0,5,1,1,2,9,17,1,17,1,2633,0,0,0.0,11,1,1,1,1,1,1
861912,0,0,5,2,1,2,9,17,1,17,1,2633,0,0,0.0,18,1,1,1,1,1,1
861919,0,0,5,3,1,2,9,17,1,17,1,2633,0,0,0.0,25,1,1,1,1,1,1
861926,0,0,5,4,2,2,9,17,1,17,1,2633,0,0,0.0,32,1,1,1,1,1,1
861927,4,0,6,0,3,2,10,17,1,0,0,2633,1,0,0.0,5,1,1,1,1,1,1
861948,4,0,3,0,0,4,18,17,1,0,0,2634,1,0,0.0,4,1,1,1,1,1,1
861949,4,0,3,1,1,4,18,17,1,0,0,2634,1,0,0.0,5,1,1,1,1,1,1
861950,4,0,3,2,1,4,18,17,1,0,0,2634,1,0,0.0,6,1,1,1,1,1,1
861951,4,0,3,3,1,4,18,17,1,0,0,2634,1,0,0.0,7,1,1,1,1,1,1
861955,4,0,3,4,2,4,18,17,1,0,0,2634,1,0,0.0,11,1,1,1,1,1,1
862192,2,4,4,0,0,2,8,0,0,19,3,2635,3,1,0.3333333333333333,8,1,1,1,1,1,1
862199,2,4,4,1,1,2,8,0,0,19,3,2635,3,1,0.3333333333333333,15,1,1,1,1,1,1
862206,2,4,4,2,1,2,8,0,0,19,3,2635,3,1,0.3333333333333333,22,1,1,1,1,1,1
862213,2,4,4,3,1,2,8,0,0,19,3,2635,3,1,0.3333333333333333,29,1,1,1,1,1,1
862220,2,4,4,4,2,2,8,0,0,19,3,2635,3,1,0.3333333333333333,36,1,1,1,1,1,1
862221,2,4,0,0,3,2,9,0,0,19,3,2636,3,1,0.3333333333333333,36,1,1,1,1,1,1
862244,0,2,5,0,0,2,8,19,3,17,1,2635,2,2,1.0,12,1,1,1,1,1,1
862251,0,2,5,1,1,2,8,19,3,17,1,2635,2,2,1.0,19,1,1,1,1,1,1
862258,0,2,5,2,1,2,8,19,3,17,1,2635,2,2,1.0,26,1,1,1,1,1,1
862265,0,2,5,3,1,2,8,19,3,17,1,2635,2,2,1.0,33,1,1,1,1,1,1
862272,0,2,5,4,2,2,8,19,3,17,1,2635,2,2,1.0,40,1,1,1,1,1,1
862273,0,2,1,0,3,2,9,19,3,17,1,2636,2,2,1.0,40,1,1,1,1,1,1
862274,4,2,6,0,3,2,10,19,3,0,0,2635,3,2,0.6666666666666666,14,1,1,1,1,1,1
862310,2,0,2,0,3,2,11,17,1,19,3,2636,2,0,0.0,4,1,1,1,1,1,1
862311,4,0,3,0,0,4,19,17,1,0,0,2636,1,0,0.0,5,1,1,1,1,1,1
862312,4,0,3,1,1,4,19,17,1,0,0,2636,1,0,0.0,6,1,1,1,1,1,1
862313,4,0,3,2,1,4,19,17,1,0,0,2636,1,0,0.0,7,1,1,1,1,1,1
862314,4,0,3,3,1,4,19,17,1,0,0,2636,1,0,0.0,8,1,1,1,1,1,1
862318,4,0,3,4,2,4,19,17,1,0,0,2636,1,0,0.0,12,1,1,1,1,1,1
862519,0,4,4,0,0,2,8,0,0,17,1,2637,1,1,1.0,8,1,1,1,1,1,1
862526,0,4,4,1,1,2,8,0,0,17,1,2637,1,1,1.0,15,1,1,1,1,1,1
862533,0,4,4,2,1,2,8,0,0,17,1,2637,1,1,1.0,22,1,1,1,1,1,1
862540,0,4,4,3,1,2,8,0,0,17,1,2637,1,1,1.0,29,1,1,1,1,1,1
862547,0,4,4,4,2,2,8,0,0,17,1,2637,1,1,1.0,36,1,1,1,1,1,1
862548,0,4,0,0,3,2,9,0,0,17,1,2638,1,1,1.0,36,1,1,1,1,1,1
862555,0,0,5,0,0,2,8,17,1,17,1,2637,0,0,0.0,4,1,1,1,1,1,1
862562,0,0,5,1,1,2,8,17,1,17,1,2637,0,0,0.0,11,1,1,1,1,1,1
862569,0,0,5,2,1,2,8,17,1,17,1,2637,0,0,0.0,18,1,1,1,1,1,1
862576,0,0,5,3,1,2,8,17,1,17,1,2637,0,0,0.0,25,1,1,1,1,1,1
862583,0,0,5,4,2,2,8,17,1,17,1,2637,0,0,0.0,32,1,1,1,1,1,1
862584,4,0,6,0,3,2,9,17,1,0,0,2637,1,0,0.0,4,1,1,1,1,1,1
862606,4,0,3,0,0,4,16,17,1,0,0,2638,1,0,0.0,4,1,1,1,1,1,1
862607,4,0,3,1,1,4,16,17,1,0,0,2638,1,0,0.0,5,1,1,1,1,1,1
862608,4,0,3,2,1,4,16,17,1,0,0,2638,1,0,0.0,6,1,1,1,1,1,1
862609,4,0,3,3,1,4,16,17,1,0,0,2638,1,0,0.0,7,1,1,1,1,1,1
862613,4,0,3,4,2,4,16,17,1,0,0,2638,1,0,0.0,11,1,1,1,1,1,1
863238,1,4,4,0,0,2,8,0,0,21,5,2639,2,1,0.5,8,1,1,1,1,1,1
863245,1,4,4,1,1,2,8,0,0,21,5,2639,2,1,0.5,15,1,1,1,1,1,1
863252,1,4,4,2,1,2,8,0,0,21,5,2639,2,1,0.5,22,1,1,1,1,1,1
863259,1,4,4,3,1,2,8,0,0,21,5,2639,2,1,0.5,29,1,1,1,1,1,1
863266,1,4,4,4,2,2,8,0,0,21,5,2639,2,1,0.5,36,1,1,1,1,1,1
863267,1,4,0,0,3,2,9,0,0,21,5,2640,2,1,0.5,36,1,1,1,1,1,1
863356,1,2,2,0,3,2,8,18,2,21,5,2640,2,1,0.5,8,1,1,1,1,1,1
863357,4,2,3,0,0,4,16,18,2,0,0,2640,2,1,0.5,9,1,1,1,1,1,1
863358,4,2,3,1,1,4,16,18,2,0,0,2640,2,1,0.5,10,1,1,1,1,1,1
863359,4,2,3,2,1,4,16,18,2,0,0,2640,2,1,0.5,11,1,1,1,1,1,1
863360,4,2,3,3,1,4,16,18,2,0,0,2640,2,1,0.5,12,1,1,1,1,1,1
863364,4,2,3,4,2,4,16,18,2,0,0,2640,2,1,0.5,16,1,1,1,1,1,1
864173,2,4,4,0,0,2,8,0,0,22,6,2641,3,1,0.3333333333333333,8,1,1,1,1,1,1
864180,2,4,4,1,1,2,8,0,0,22,6,2641,3,1,0.3333333333333333,15,1,1,1,1,1,1
864187,2,4,4,2,1,2,8,0,0,22,6,2641,3,1,0.3333333333333333,22,1,1,1,1,1,1
864194,2,4,4,3,1,2,8,0,0,22,6,2641,3,1,0.3333333333333333,29,1,1,1,1,1,1
864201,2,4,4,4,2,2,8,0,0,22,6,2641,3,1,0.3333333333333333,36,1,1,1,1,1,1
864202,2,4,0,0,3,2,9,0,0,22,6,2642,3,1,0.3333333333333333,36,1,1,1,1,1,1
864290,4,2,3,0,0,4,16,18,2,0,0,2642,2,1,0.5,8,1,1,1,1,1,1
864291,4,2,3,1,1,4,16,18,2,0,0,2642,2,1,0.5,9,1,1,1,1,1,1
864293,4,2,3,2,1,4,16,18,2,0,0,2642,2,1,0.5,11,1,1,1,1,1,1
864294,4,2,3,3,1,4,16,18,2,0,0,2642,2,1,0.5,12,1,1,1,1,1,1
864297,4,2,3,4,2,4,16,18,2,0,0,2642,2,1,0.5,15,1,1,1,1,1,1
865783,2,4,4,0,0,2,8,0,0,31,15,2645,6,1,0.16666666666666666,8,1,1,1,1,1,1
865790,2,4,4,1,1,2,8,0,0,31,15,2645,6,1,0.16666666666666666,15,1,1,1,1,1,1
865797,2,4,4,2,1,2,8,0,0,31,15,2645,6,1,0.16666666666666666,22,1,1,1,1,1,1
865804,2,4,4,3,1,2,8,0,0,31,15,2645,6,1,0.16666666666666666,29,1,1,1,1,1,1
865811,2,4,4,4,2,2,8,0,0,31,15,2645,6,1,0.16666666666666666,36,1,1,1,1,1,1
865812,2,4,0,0,3,2,9,0,0,31,15,2646,6,1,0.16666666666666666,36,1,1,1,1,1,1
866214,1,4,4,0,0,2,8,0,0,25,9,2647,3,1,0.3333333333333333,8,1,1,1,1,1,1
866221,1,4,4,1,1,2,8,0,0,25,9,2647,3,1,0.3333333333333333,15,1,1,1,1,1,1
866228,1,4,4,2,1,2,8,0,0,25,9,2647,3,1,0.3333333333333333,22,1,1,1,1,1,1
866235,1,4,4,3,1,2,8,0,0,25,9,2647,3,1,0.3333333333333333,29,1,1,1,1,1,1
866242,1,4,4,4,2,2,8,0,0,25,9,2647,3,1,0.3333333333333333,36,1,1,1,1,1,1
866243,1,4,0,0,3,2,9,0,0,25,9,2648,3,1,0.3333333333333333,36,1,1,1,1,1,1
867157,2,4,4,0,0,2,8,0,0,27,11,2649,5,1,0.2,8,1,1,1,1,1,1
867164,2,4,4,1,1,2,8,0,0,27,11,2649,5,1,0.2,15,1,1,1,1,1,1
867171,2,4,4,2,1,2,8,0,0,27,11,2649,5,1,0.2,22,1,1,1,1,1,1
867178,2,4,4,3,1,2,8,0,0,27,11,2649,5,1,0.2,29,1,1,1,1,1,1
867185,2,4,4,4,2,2,8,0,0,27,11,2649,5,1,0.2,36,1,1,1,1,1,1
867186,2,4,0,0,3,2,9,0,0,27,11,2650,5,1,0.2,36,1,1,1,1,1,1
869174,2,4,4,0,0,2,8,0,0,18,2,2653,2,1,0.5,8,1,1,1,1,1,1
869181,2,4,4,1,1,2,8,0,0,18,2,2653,2,1,0.5,15,1,1,1,1,1,1
869188,2,4,4,2,1,2,8,0,0,18,2,2653,2,1,0.5,22,1,1,1,1,1,1
869195,2,4,4,3,1,2,8,0,0,18,2,2653,2,1,0.5,29,1,1,1,1,1,1
869202,2,4,4,4,2,2,8,0,0,18,2,2653,2,1,0.5,36,1,1,1,1,1,1
869203,2,4,0,0,3,2,9,0,0,18,2,2654,2,1,0.5,36,1,1,1,1,1,1
869218,0,2,5,0,0,2,8,18,2,17,1,2653,1,1,1.0,8,1,1,1,1,1,1
869225,0,2,5,1,1,2,8,18,2,17,1,2653,1,1,1.0,15,1,1,1,1,1,1
869232,0,2,5,2,1,2,8,18,2,17,1,2653,1,1,1.0,22,1,1,1,1,1,1
869239,0,2,5,3,1,2,8,18,2,17,1,2653,1,1,1.0,29,1,1,1,1,1,1
869246,0,2,5,4,2,2,8,18,2,17,1,2653,1,1,1.0,36,1,1,1,1,1,1
869247,0,2,1,0,3,2,9,18,2,17,1,2654,1,1,1.0,36,1,1,1,1,1,1
869248,4,2,6,0,3,2,10,18,2,0,0,2653,2,1,0.5,10,1,1,1,1,1,1
869284,4,0,3,0,0,4,17,17,1,0,0,2654,1,0,0.0,4,1,1,1,1,1,1
869285,4,0,3,1,1,4,17,17,1,0,0,2654,1,0,0.0,5,1,1,1,1,1,1
869286,2,0,2,0,3,2,10,17,1,18,2,2654,1,0,0.0,6,1,1,1,1,1,1
869287,4,0,3,2,1,4,17,17,1,0,0,2654,1,0,0.0,7,1,1,1,1,1,1
869288,4,0,3,3,1,4,17,17,1,0,0,2654,1,0,0.0,8,1,1,1,1,1,1
869291,4,0,3,4,2,4,17,17,1,0,0,2654,1,0,0.0,11,1,1,1,1,1,1
872086,2,4,4,0,0,2,8,0,0,19,3,2655,3,1,0.3333333333333333,8,1,1,1,1,1,1
872093,2,4,4,1,1,2,8,0,0,19,3,2655,3,1,0.3333333333333333,15,1,1,1,1,1,1
872100,2,4,4,2,1,2,8,0,0,19,3,2655,3,1,0.3333333333333333,22,1,1,1,1,1,1
872107,2,4,4,3,1,2,8,0,0,19,3,2655,3,1,0.3333333333333333,29,1,1,1,1,1,1
872114,2,4,4,4,2,2,8,0,0,19,3,2655,3,1,0.3333333333333333,36,1,1,1,1,1,1
872115,2,4,0,0,3,2,9,0,0,19,3,2656,3,1,0.3333333333333333,36,1,1,1,1,1,1
872138,0,2,5,0,0,2,8,19,3,17,1,2655,2,2,1.0,12,1,1,1,1,1,1
872145,0,2,5,1,1,2,8,19,3,17,1,2655,2,2,1.0,19,1,1,1,1,1,1
872152,0,2,5,2,1,2,8,19,3,17,1,2655,2,2,1.0,26,1,1,1,1,1,1
872159,0,2,5,3,1,2,8,19,3,17,1,2655,2,2,1.0,33,1,1,1,1,1,1
872166,0,2,5,4,2,2,8,19,3,17,1,2655,2,2,1.0,40,1,1,1,1,1,1
872167,0,2,1,0,3,2,9,19,3,17,1,2656,2,2,1.0,40,1,1,1,1,1,1
872168,4,2,6,0,3,2,10,19,3,0,0,2655,3,2,0.6666666666666666,14,1,1,1,1,1,1
872204,4,0,3,0,0,4,18,17,1,0,0,2656,1,0,0.0,4,1,1,1,1,1,1
872205,4,0,3,1,1,4,18,17,1,0,0,2656,1,0,0.0,5,1,1,1,1,1,1
872206,4,0,3,2,1,4,18,17,1,0,0,2656,1,0,0.0,6,1,1,1,1,1,1
872207,4,0,3,3,1,4,18,17,1,0,0,2656,1,0,0.0,7,1,1,1,1,1,1
872208,2,0,2,0,3,2,11,17,1,19,3,2656,2,0,0.0,8,1,1,1,1,1,1
872211,4,0,3,4,2,4,18,17,1,0,0,2656,1,0,0.0,11,1,1,1,1,1,1
874994,4,2,3,0,0,4,16,18,2,0,0,2658,2,1,0.5,8,1,1,1,1,1,1
874995,4,2,3,1,1,4,16,18,2,0,0,2658,2,1,0.5,9,1,1,1,1,1,1
874996,4,2,3,2,1,4,16,18,2,0,0,2658,2,1,0.5,10,1,1,1,1,1,1
874997,4,2,3,3,1,4,16,18,2,0,0,2658,2,1,0.5,11,1,1,1,1,1,1
874998,4,2,2,0,3,2,8,18,2,20,4,2658,3,1,0.3333333333333333,12,1,1,1,1,1,1
875001,4,2,3,4,2,4,16,18,2,0,0,2658,2,1,0.5,15,1,1,1,1,1,1
877660,2,4,4,0,0,2,8,0,0,19,3,2659,3,1,0.3333333333333333,8,1,1,1,1,1,1
877667,2,4,4,1,1,2,8,0,0,19,3,2659,3,1,0.3333333333333333,15,1,1,1,1,1,1
877674,2,4,4,2,1,2,8,0,0,19,3,2659,3,1,0.3333333333333333,22,1,1,1,1,1,1
877681,2,4,4,3,1,2,8,0,0,19,3,2659,3,1,0.3333333333333333,29,1,1,1,1,1,1
877688,2,4,4,4,2,2,8,0,0,19,3,2659,3,1,0.3333333333333333,36,1,1,1,1,1,1
877689,2,4,0,0,3,2,9,0,0,19,3,2660,3,1,0.3333333333333333,36,1,1,1,1,1,1
877712,0,2,5,0,0,2,8,19,3,17,1,2659,2,2,1.0,12,1,1,1,1,1,1
877719,0,2,5,1,1,2,8,19,3,17,1,2659,2,2,1.0,19,1,1,1,1,1,1
877726,0,2,5,2,1,2,8,19,3,17,1,2659,2,2,1.0,26,1,1,1,1,1,1
877733,0,2,5,3,1,2,8,19,3,17,1,2659,2,2,1.0,33,1,1,1,1,1,1
877740,0,2,5,4,2,2,8,19,3,17,1,2659,2,2,1.0,40,1,1,1,1,1,1
877741,0,2,1,0,3,2,9,19,3,17,1,2660,2,2,1.0,40,1,1,1,1,1,1
877742,4,2,6,0,3,2,10,19,3,0,0,2659,3,2,0.6666666666666666,14,1,1,1,1,1,1
877778,4,0,3,0,0,4,19,17,1,0,0,2660,1,0,0.0,4,1,1,1,1,1,1
877779,4,0,3,1,1,4,19,17,1,0,0,2660,1,0,0.0,5,1,1,1,1,1,1
877780,4,0,3,2,1,4,19,17,1,0,0,2660,1,0,0.0,6,1,1,1,1,1,1
877781,4,0,3,3,1,4,19,17,1,0,0,2660,1,0,0.0,7,1,1,1,1,1,1
877782,2,0,2,0,3,2,8,17,1,19,3,2660,2,0,0.0,8,1,1,1,1,1,1
877785,4,0,3,4,2,4,19,17,1,0,0,2660,1,0,0.0,11,1,1,1,1,1,1
878328,1,4,4,0,0,2,8,0,0,21,5,2661,2,1,0.5,8,1,1,1,1,1,1
878335,1,4,4,1,1,2,8,0,0,21,5,2661,2,1,0.5,15,1,1,1,1,1,1
