timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,sim,sim_traversal
1856984,4,2,5,4,2,3,9,3,3,16,0,14955,3,2,0.6666666666666666,33,1,14955
1856991,4,2,5,5,3,3,9,3,3,16,0,14955,3,2,0.6666666666666666,40,1,14955
1856992,4,2,1,1,4,3,10,3,3,16,0,14957,3,2,0.6666666666666666,40,1,14957
1857027,2,4,5,1,1,3,9,0,0,26,10,14958,4,1,0.25,8,1,14958
1857034,2,4,5,2,2,3,9,0,0,26,10,14958,4,1,0.25,15,1,14958
1857037,2,4,7,1,4,3,10,16,0,3,3,14955,3,1,0.3333333333333333,9,1,14955
1857041,2,4,5,3,2,3,9,0,0,26,10,14958,4,1,0.25,22,1,14958
1857048,2,4,5,4,2,3,9,0,0,26,10,14958,4,1,0.25,29,1,14958
1857055,2,4,5,5,3,3,9,0,0,26,10,14958,4,1,0.25,36,1,14958
1857056,2,4,1,1,4,3,10,0,0,26,10,14959,4,1,0.25,36,1,14959
1857276,0,1,5,1,1,3,9,15,15,17,1,14966,5,5,1.0,24,1,14966
1857283,0,1,5,2,2,3,9,15,15,17,1,14966,5,5,1.0,31,1,14966
1857290,0,1,5,3,2,3,9,15,15,17,1,14966,5,5,1.0,38,1,14966
1857297,0,1,5,4,2,3,9,15,15,17,1,14966,5,5,1.0,45,1,14966
1857304,0,1,5,5,3,3,9,15,15,17,1,14966,5,5,1.0,52,1,14966
1857305,0,1,1,1,4,3,10,15,15,17,1,14967,5,5,1.0,52,1,14967
1857312,4,0,6,1,1,3,9,17,1,20,4,14966,2,0,0.0,4,1,14966
1857319,4,0,6,2,2,3,9,17,1,20,4,14966,2,0,0.0,11,1,14966
1857326,4,0,6,3,2,3,9,17,1,20,4,14966,2,0,0.0,18,1,14966
1857331,4,2,5,1,1,3,9,3,3,20,4,14968,4,2,0.5,12,1,14968
1857333,4,0,6,4,2,3,9,17,1,20,4,14966,2,0,0.0,25,1,14966
1857338,4,2,5,2,2,3,9,3,3,20,4,14968,4,2,0.5,19,1,14968
1857340,4,0,6,5,3,3,9,17,1,20,4,14966,2,0,0.0,32,1,14966
1857341,4,0,2,1,4,3,10,17,1,20,4,14967,2,0,0.0,32,1,14967
1857342,2,0,7,1,4,3,11,17,1,15,15,14966,5,0,0.0,6,1,14966
1857345,4,2,5,3,2,3,9,3,3,20,4,14968,4,2,0.5,26,1,14968
1857352,4,2,5,4,2,3,9,3,3,20,4,14968,4,2,0.5,33,1,14968
1857359,4,2,5,5,3,3,9,3,3,20,4,14968,4,2,0.5,40,1,14968
1857360,4,2,1,1,4,3,10,3,3,20,4,14969,4,2,0.5,40,1,14969
1857379,2,4,5,1,1,3,9,0,0,19,3,14970,3,1,0.3333333333333333,8,1,14970
1857386,2,4,5,2,2,3,9,0,0,19,3,14970,3,1,0.3333333333333333,15,1,14970
1857393,2,4,5,3,2,3,9,0,0,19,3,14970,3,1,0.3333333333333333,22,1,14970
1857400,2,4,5,4,2,3,9,0,0,19,3,14970,3,1,0.3333333333333333,29,1,14970
1857407,2,4,5,5,3,3,9,0,0,19,3,14970,3,1,0.3333333333333333,36,1,14970
1857408,2,4,1,1,4,3,10,0,0,19,3,14971,3,1,0.3333333333333333,36,1,14971
1857413,0,1,3,1,4,3,9,20,4,17,1,14967,2,2,1.0,25,1,14967
1857431,4,2,6,1,1,3,9,19,3,20,4,14970,4,2,0.5,12,1,14970
1857438,4,2,6,2,2,3,9,19,3,20,4,14970,4,2,0.5,19,1,14970
1857445,4,2,6,3,2,3,9,19,3,20,4,14970,4,2,0.5,26,1,14970
1857452,4,2,6,4,2,3,9,19,3,20,4,14970,4,2,0.5,33,1,14970
1857459,4,2,6,5,3,3,9,19,3,20,4,14970,4,2,0.5,40,1,14970
1857460,4,2,2,1,4,3,10,19,3,20,4,14971,4,2,0.5,40,1,14971
1857461,4,2,7,1,4,3,11,19,3,0,0,14970,3,2,0.6666666666666666,13,1,14970
1857502,0,2,5,1,1,3,9,3,3,17,1,14974,2,2,1.0,12,1,14974
1857509,0,2,5,2,2,3,9,3,3,17,1,14974,2,2,1.0,19,1,14974
1857516,0,2,5,3,2,3,9,3,3,17,1,14974,2,2,1.0,26,1,14974
1857523,0,2,5,4,2,3,9,3,3,17,1,14974,2,2,1.0,33,1,14974
1857530,0,2,5,5,3,3,9,3,3,17,1,14974,2,2,1.0,40,1,14974
1857531,0,2,1,1,4,3,10,3,3,17,1,14975,2,2,1.0,40,1,14975
1857537,2,4,5,1,1,3,9,0,0,30,14,14976,5,1,0.2,8,1,14976
1857538,4,0,6,1,1,3,12,17,1,20,4,14974,2,0,0.0,4,1,14974
1857544,2,4,5,2,2,3,9,0,0,30,14,14976,5,1,0.2,15,1,14976
1857545,4,0,6,2,2,3,12,17,1,20,4,14974,2,0,0.0,11,1,14974
1857551,2,4,5,3,2,3,9,0,0,30,14,14976,5,1,0.2,22,1,14976
1857552,4,0,6,3,2,3,12,17,1,20,4,14974,2,0,0.0,18,1,14974
1857558,2,4,5,4,2,3,9,0,0,30,14,14976,5,1,0.2,29,1,14976
1857559,4,0,6,4,2,3,12,17,1,20,4,14974,2,0,0.0,25,1,14974
1857565,2,4,5,5,3,3,9,0,0,30,14,14976,5,1,0.2,36,1,14976
1857566,4,0,6,5,3,3,12,17,1,20,4,14974,2,0,0.0,32,1,14974
1857566,2,4,1,1,4,3,10,0,0,30,14,14977,5,1,0.2,36,1,14977
1857567,4,0,2,1,4,3,9,17,1,20,4,14975,2,0,0.0,32,1,14975
1857568,2,0,7,1,4,3,10,17,1,3,3,14974,2,0,0.0,6,1,14974
1857624,0,1,3,1,4,3,9,20,4,17,1,14975,2,2,1.0,16,1,14975
1857841,4,2,5,1,1,3,9,3,3,24,8,14986,5,2,0.4,12,1,14986
1857848,4,2,5,2,2,3,9,3,3,24,8,14986,5,2,0.4,19,1,14986
1857855,4,2,5,3,2,3,9,3,3,24,8,14986,5,2,0.4,26,1,14986
1857862,4,2,5,4,2,3,9,3,3,24,8,14986,5,2,0.4,33,1,14986
1857869,4,2,5,5,3,3,9,3,3,24,8,14986,5,2,0.4,40,1,14986
1857870,4,2,1,1,4,3,10,3,3,24,8,14987,5,2,0.4,40,1,14987
1857882,2,4,5,1,1,3,9,0,0,18,2,14988,2,1,0.5,8,1,14988
1857889,2,4,5,2,2,3,9,0,0,18,2,14988,2,1,0.5,15,1,14988
1857896,2,4,5,3,2,3,9,0,0,18,2,14988,2,1,0.5,22,1,14988
1857903,2,4,5,4,2,3,9,0,0,18,2,14988,2,1,0.5,29,1,14988
1857910,2,4,5,5,3,3,9,0,0,18,2,14988,2,1,0.5,36,1,14988
1857911,2,4,1,1,4,3,10,0,0,18,2,14989,2,1,0.5,36,1,14989
1857926,4,2,6,1,1,3,9,18,2,20,4,14988,3,1,0.3333333333333333,8,1,14988
1857933,4,2,6,2,2,3,9,18,2,20,4,14988,3,1,0.3333333333333333,15,1,14988
1857940,4,2,6,3,2,3,9,18,2,20,4,14988,3,1,0.3333333333333333,22,1,14988
1857947,4,2,6,4,2,3,9,18,2,20,4,14988,3,1,0.3333333333333333,29,1,14988
1857954,4,2,6,5,3,3,9,18,2,20,4,14988,3,1,0.3333333333333333,36,1,14988
1857955,4,2,2,1,4,3,10,18,2,20,4,14989,3,1,0.3333333333333333,36,1,14989
1857956,4,2,7,1,4,3,11,18,2,0,0,14988,2,1,0.5,10,1,14988
1858058,4,2,6,1,1,3,9,18,2,20,4,14992,3,1,0.3333333333333333,8,1,14992
1858065,4,2,6,2,2,3,9,18,2,20,4,14992,3,1,0.3333333333333333,15,1,14992
1858072,4,2,6,3,2,3,9,18,2,20,4,14992,3,1,0.3333333333333333,22,1,14992
1858079,4,2,6,4,2,3,9,18,2,20,4,14992,3,1,0.3333333333333333,29,1,14992
1858086,4,2,6,5,3,3,9,18,2,20,4,14992,3,1,0.3333333333333333,36,1,14992
1858087,4,2,2,1,4,3,10,18,2,20,4,14993,3,1,0.3333333333333333,36,1,14993
1858203,4,2,5,1,1,3,9,3,3,28,12,14998,6,2,0.3333333333333333,12,1,14998
1858210,4,2,5,2,2,3,9,3,3,28,12,14998,6,2,0.3333333333333333,19,1,14998
1858217,4,2,5,3,2,3,9,3,3,28,12,14998,6,2,0.3333333333333333,26,1,14998
1858224,4,2,5,4,2,3,9,3,3,28,12,14998,6,2,0.3333333333333333,33,1,14998
1858231,4,2,5,5,3,3,9,3,3,28,12,14998,6,2,0.3333333333333333,40,1,14998
1858232,4,2,1,1,4,3,10,3,3,28,12,14999,6,2,0.3333333333333333,40,1,14999
1858361,4,2,6,1,1,3,9,19,3,20,4,15002,4,2,0.5,12,1,15002
1858368,4,2,6,2,2,3,9,19,3,20,4,15002,4,2,0.5,19,1,15002
1858375,4,2,6,3,2,3,9,19,3,20,4,15002,4,2,0.5,26,1,15002
1858382,4,2,6,4,2,3,9,19,3,20,4,15002,4,2,0.5,33,1,15002
1858389,4,2,6,5,3,3,9,19,3,20,4,15002,4,2,0.5,40,1,15002
1858391,4,2,2,1,4,3,10,19,3,20,4,15003,4,2,0.5,41,1,15003
1858400,2,4,5,1,1,3,9,0,0,22,6,15005,3,1,0.3333333333333333,8,1,15005
1858407,2,4,5,2,2,3,9,0,0,22,6,15005,3,1,0.3333333333333333,15,1,15005
1858414,2,4,5,3,2,3,9,0,0,22,6,15005,3,1,0.3333333333333333,22,1,15005
1858421,2,4,5,4,2,3,9,0,0,22,6,15005,3,1,0.3333333333333333,29,1,15005
1858426,4,2,6,1,1,3,9,18,2,20,4,15004,3,1,0.3333333333333333,8,1,15004
1858428,2,4,5,5,3,3,9,0,0,22,6,15005,3,1,0.3333333333333333,36,1,15005
1858429,2,4,1,1,4,3,10,0,0,22,6,15007,3,1,0.3333333333333333,36,1,15007
1858433,4,2,6,2,2,3,9,18,2,20,4,15004,3,1,0.3333333333333333,15,1,15004
1858440,4,2,6,3,2,3,9,18,2,20,4,15004,3,1,0.3333333333333333,22,1,15004
1858447,4,2,6,4,2,3,9,18,2,20,4,15004,3,1,0.3333333333333333,29,1,15004
1858454,4,2,6,5,3,3,9,18,2,20,4,15004,3,1,0.3333333333333333,36,1,15004
1858455,4,2,2,1,4,3,10,18,2,20,4,15006,3,1,0.3333333333333333,36,1,15006
1858713,4,2,5,1,1,3,9,3,3,16,0,15016,3,2,0.6666666666666666,12,1,15016
1858720,4,2,5,2,2,3,9,3,3,16,0,15016,3,2,0.6666666666666666,19,1,15016
1858727,4,2,5,3,2,3,9,3,3,16,0,15016,3,2,0.6666666666666666,26,1,15016
1858734,4,2,5,4,2,3,9,3,3,16,0,15016,3,2,0.6666666666666666,33,1,15016
1858736,2,4,5,1,1,3,9,0,0,26,10,15017,4,1,0.25,8,1,15017
1858741,4,2,5,5,3,3,9,3,3,16,0,15016,3,2,0.6666666666666666,40,1,15016
1858742,4,2,1,1,4,3,10,3,3,16,0,15018,3,2,0.6666666666666666,40,1,15018
1858743,2,4,5,2,2,3,9,0,0,26,10,15017,4,1,0.25,15,1,15017
1858750,2,4,5,3,2,3,9,0,0,26,10,15017,4,1,0.25,22,1,15017
1858757,2,4,5,4,2,3,9,0,0,26,10,15017,4,1,0.25,29,1,15017
1858764,2,4,5,5,3,3,9,0,0,26,10,15017,4,1,0.25,36,1,15017
1858765,2,4,1,1,4,3,10,0,0,26,10,15019,4,1,0.25,36,1,15019
1858787,2,4,7,1,4,3,9,16,0,3,3,15016,3,1,0.3333333333333333,9,1,15016
1858968,0,1,5,1,1,3,9,15,15,17,1,15026,5,5,1.0,24,1,15026
1858975,0,1,5,2,2,3,9,15,15,17,1,15026,5,5,1.0,31,1,15026
1858982,0,1,5,3,2,3,9,15,15,17,1,15026,5,5,1.0,38,1,15026
1858989,0,1,5,4,2,3,9,15,15,17,1,15026,5,5,1.0,45,1,15026
1858996,0,1,5,5,3,3,9,15,15,17,1,15026,5,5,1.0,52,1,15026
1858997,0,1,1,1,4,3,10,15,15,17,1,15027,5,5,1.0,52,1,15027
1859004,4,0,6,1,1,3,11,17,1,20,4,15026,2,0,0.0,4,1,15026
1859011,4,0,6,2,2,3,11,17,1,20,4,15026,2,0,0.0,11,1,15026
1859018,4,0,6,3,2,3,11,17,1,20,4,15026,2,0,0.0,18,1,15026
1859025,4,0,6,4,2,3,11,17,1,20,4,15026,2,0,0.0,25,1,15026
1859032,4,0,6,5,3,3,11,17,1,20,4,15026,2,0,0.0,32,1,15026
1859033,4,0,2,1,4,3,12,17,1,20,4,15027,2,0,0.0,32,1,15027
1859034,2,0,7,1,4,3,9,17,1,15,15,15026,5,0,0.0,6,1,15026
1859080,4,2,5,1,1,3,9,3,3,20,4,15028,4,2,0.5,12,1,15028
1859087,4,2,5,2,2,3,9,3,3,20,4,15028,4,2,0.5,19,1,15028
1859088,0,1,3,1,4,3,9,20,4,17,1,15027,2,2,1.0,14,1,15027
1859088,1,4,5,1,1,3,9,0,0,21,5,15029,2,1,0.5,8,1,15029
1859094,4,2,5,3,2,3,9,3,3,20,4,15028,4,2,0.5,26,1,15028
1859095,1,4,5,2,2,3,9,0,0,21,5,15029,2,1,0.5,15,1,15029
1859101,4,2,5,4,2,3,9,3,3,20,4,15028,4,2,0.5,33,1,15028
1859102,1,4,5,3,2,3,9,0,0,21,5,15029,2,1,0.5,22,1,15029
1859108,4,2,5,5,3,3,9,3,3,20,4,15028,4,2,0.5,40,1,15028
1859109,4,2,1,1,4,3,10,3,3,20,4,15030,4,2,0.5,40,1,15030
1859109,1,4,5,4,2,3,9,0,0,21,5,15029,2,1,0.5,29,1,15029
1859116,1,4,5,5,3,3,9,0,0,21,5,15029,2,1,0.5,36,1,15029
1859117,1,4,1,1,4,3,10,0,0,21,5,15031,2,1,0.5,36,1,15031
1859247,2,4,5,1,1,3,9,0,0,30,14,15034,5,1,0.2,8,1,15034
1859254,2,4,5,2,2,3,9,0,0,30,14,15034,5,1,0.2,15,1,15034
1859261,2,4,5,3,2,3,9,0,0,30,14,15034,5,1,0.2,22,1,15034
1859268,2,4,5,4,2,3,9,0,0,30,14,15034,5,1,0.2,29,1,15034
1859275,2,4,5,5,3,3,9,0,0,30,14,15034,5,1,0.2,36,1,15034
1859276,2,4,1,1,4,3,10,0,0,30,14,15036,5,1,0.2,36,1,15036
1859310,4,2,6,1,1,3,9,19,3,20,4,15035,4,2,0.5,12,1,15035
1859317,4,2,6,2,2,3,9,19,3,20,4,15035,4,2,0.5,19,1,15035
1859324,4,2,6,3,2,3,9,19,3,20,4,15035,4,2,0.5,26,1,15035
1859331,4,2,6,4,2,3,9,19,3,20,4,15035,4,2,0.5,33,1,15035
1859338,4,2,6,5,3,3,9,19,3,20,4,15035,4,2,0.5,40,1,15035
1859339,4,2,2,1,4,3,10,19,3,20,4,15037,4,2,0.5,40,1,15037
1859393,4,2,6,1,1,3,9,18,2,20,4,15038,3,1,0.3333333333333333,8,1,15038
1859400,4,2,6,2,2,3,9,18,2,20,4,15038,3,1,0.3333333333333333,15,1,15038
1859407,4,2,6,3,2,3,9,18,2,20,4,15038,3,1,0.3333333333333333,22,1,15038
1859414,4,2,6,4,2,3,9,18,2,20,4,15038,3,1,0.3333333333333333,29,1,15038
1859421,4,2,6,5,3,3,9,18,2,20,4,15038,3,1,0.3333333333333333,36,1,15038
1859422,4,2,2,1,4,3,10,18,2,20,4,15039,3,1,0.3333333333333333,36,1,15039
1859592,2,4,5,1,1,3,9,0,0,18,2,15044,2,1,0.5,8,1,15044
1859599,2,4,5,2,2,3,9,0,0,18,2,15044,2,1,0.5,15,1,15044
1859606,2,4,5,3,2,3,9,0,0,18,2,15044,2,1,0.5,22,1,15044
1859612,4,2,5,1,1,3,9,3,3,24,8,15045,5,2,0.4,12,1,15045
1859613,2,4,5,4,2,3,9,0,0,18,2,15044,2,1,0.5,29,1,15044
1859619,4,2,5,2,2,3,9,3,3,24,8,15045,5,2,0.4,19,1,15045
1859620,2,4,5,5,3,3,9,0,0,18,2,15044,2,1,0.5,36,1,15044
1859621,2,4,1,1,4,3,10,0,0,18,2,15046,2,1,0.5,36,1,15046
1859626,4,2,5,3,2,3,9,3,3,24,8,15045,5,2,0.4,26,1,15045
1859633,4,2,5,4,2,3,9,3,3,24,8,15045,5,2,0.4,33,1,15045
1859636,4,2,6,1,1,3,10,18,2,20,4,15044,3,1,0.3333333333333333,8,1,15044
1859640,4,2,5,5,3,3,9,3,3,24,8,15045,5,2,0.4,40,1,15045
1859641,4,2,1,1,4,3,11,3,3,24,8,15048,5,2,0.4,40,1,15048
1859643,4,2,6,2,2,3,10,18,2,20,4,15044,3,1,0.3333333333333333,15,1,15044
1859650,4,2,6,3,2,3,10,18,2,20,4,15044,3,1,0.3333333333333333,22,1,15044
1859657,4,2,6,4,2,3,10,18,2,20,4,15044,3,1,0.3333333333333333,29,1,15044
1859664,4,2,6,5,3,3,10,18,2,20,4,15044,3,1,0.3333333333333333,36,1,15044
1859665,4,2,2,1,4,3,9,18,2,20,4,15046,3,1,0.3333333333333333,36,1,15046
1859666,4,2,7,1,4,3,11,18,2,0,0,15044,2,1,0.5,10,1,15044
1859678,4,2,6,1,1,3,9,19,3,20,4,15047,4,2,0.5,12,1,15047
1859685,4,2,6,2,2,3,9,19,3,20,4,15047,4,2,0.5,19,1,15047
1859692,4,2,6,3,2,3,9,19,3,20,4,15047,4,2,0.5,26,1,15047
1859699,4,2,6,4,2,3,9,19,3,20,4,15047,4,2,0.5,33,1,15047
1859706,4,2,6,5,3,3,9,19,3,20,4,15047,4,2,0.5,40,1,15047
1859707,4,2,2,1,4,3,10,19,3,20,4,15049,4,2,0.5,40,1,15049
1859820,4,2,6,1,1,3,9,18,2,20,4,15051,3,1,0.3333333333333333,8,1,15051
1859827,4,2,6,2,2,3,9,18,2,20,4,15051,3,1,0.3333333333333333,15,1,15051
1859834,4,2,6,3,2,3,9,18,2,20,4,15051,3,1,0.3333333333333333,22,1,15051
1859841,4,2,6,4,2,3,9,18,2,20,4,15051,3,1,0.3333333333333333,29,1,15051
1859848,4,2,6,5,3,3,9,18,2,20,4,15051,3,1,0.3333333333333333,36,1,15051
1859849,4,2,2,1,4,3,10,18,2,20,4,15053,3,1,0.3333333333333333,36,1,15053
1859953,2,4,5,1,1,3,9,0,0,22,6,15056,3,1,0.3333333333333333,8,1,15056
1859960,2,4,5,2,2,3,9,0,0,22,6,15056,3,1,0.3333333333333333,15,1,15056
1859965,4,2,5,1,1,3,9,3,3,28,12,15057,6,2,0.3333333333333333,12,1,15057
1859967,2,4,5,3,2,3,9,0,0,22,6,15056,3,1,0.3333333333333333,22,1,15056
1859972,4,2,5,2,2,3,9,3,3,28,12,15057,6,2,0.3333333333333333,19,1,15057
1859974,2,4,5,4,2,3,9,0,0,22,6,15056,3,1,0.3333333333333333,29,1,15056
1859979,4,2,5,3,2,3,9,3,3,28,12,15057,6,2,0.3333333333333333,26,1,15057
1859981,2,4,5,5,3,3,9,0,0,22,6,15056,3,1,0.3333333333333333,36,1,15056
1859982,2,4,1,1,4,3,10,0,0,22,6,15058,3,1,0.3333333333333333,36,1,15058
1859986,4,2,5,4,2,3,9,3,3,28,12,15057,6,2,0.3333333333333333,33,1,15057
1859993,4,2,5,5,3,3,9,3,3,28,12,15057,6,2,0.3333333333333333,40,1,15057
1859994,4,2,1,1,4,3,10,3,3,28,12,15059,6,2,0.3333333333333333,40,1,15059
1860111,2,4,5,1,1,3,9,0,0,22,6,15060,3,1,0.3333333333333333,8,1,15060
1860118,2,4,5,2,2,3,9,0,0,22,6,15060,3,1,0.3333333333333333,15,1,15060
1860125,2,4,5,3,2,3,9,0,0,22,6,15060,3,1,0.3333333333333333,22,1,15060
1860132,2,4,5,4,2,3,9,0,0,22,6,15060,3,1,0.3333333333333333,29,1,15060
1860139,2,4,5,5,3,3,9,0,0,22,6,15060,3,1,0.3333333333333333,36,1,15060
1860140,2,4,1,1,4,3,10,0,0,22,6,15061,3,1,0.3333333333333333,36,1,15061
1860153,4,2,5,1,1,3,9,3,3,20,4,15062,4,2,0.5,12,1,15062
1860160,4,2,5,2,2,3,9,3,3,20,4,15062,4,2,0.5,19,1,15062
1860167,4,2,5,3,2,3,9,3,3,20,4,15062,4,2,0.5,26,1,15062
1860174,4,2,5,4,2,3,9,3,3,20,4,15062,4,2,0.5,33,1,15062
1860181,4,2,5,5,3,3,9,3,3,20,4,15062,4,2,0.5,40,1,15062
1860182,4,2,1,1,4,3,10,3,3,20,4,15063,4,2,0.5,40,1,15063
1860447,2,4,5,1,1,3,9,0,0,26,10,15070,4,1,0.25,8,1,15070
1860454,2,4,5,2,2,3,9,0,0,26,10,15070,4,1,0.25,15,1,15070
1860461,2,4,5,3,2,3,9,0,0,26,10,15070,4,1,0.25,22,1,15070
1860468,2,4,5,4,2,3,9,0,0,26,10,15070,4,1,0.25,29,1,15070
1860474,4,2,5,1,1,3,9,3,3,16,0,15072,3,2,0.6666666666666666,12,1,15072
1860475,2,4,5,5,3,3,9,0,0,26,10,15070,4,1,0.25,36,1,15070
1860476,2,4,1,1,4,3,10,0,0,26,10,15073,4,1,0.25,36,1,15073
1860481,4,2,5,2,2,3,9,3,3,16,0,15072,3,2,0.6666666666666666,19,1,15072
1860488,4,2,5,3,2,3,9,3,3,16,0,15072,3,2,0.6666666666666666,26,1,15072
1860495,4,2,5,4,2,3,9,3,3,16,0,15072,3,2,0.6666666666666666,33,1,15072
1860502,4,2,5,5,3,3,9,3,3,16,0,15072,3,2,0.6666666666666666,40,1,15072
1860503,4,2,1,1,4,3,10,3,3,16,0,15075,3,2,0.6666666666666666,40,1,15075
1860548,2,4,7,1,4,3,9,16,0,3,3,15072,3,1,0.3333333333333333,10,1,15072
1860798,2,4,5,1,1,3,9,0,0,23,7,15082,4,1,0.25,8,1,15082
1860805,2,4,5,2,2,3,9,0,0,23,7,15082,4,1,0.25,15,1,15082
1860812,2,4,5,3,2,3,9,0,0,23,7,15082,4,1,0.25,22,1,15082
1860819,2,4,5,4,2,3,9,0,0,23,7,15082,4,1,0.25,29,1,15082
1860826,2,4,5,5,3,3,9,0,0,23,7,15082,4,1,0.25,36,1,15082
1860827,2,4,1,1,4,3,10,0,0,23,7,15083,4,1,0.25,36,1,15083
1860843,4,2,5,1,1,3,9,3,3,20,4,15084,4,2,0.5,12,1,15084
1860850,4,2,5,2,2,3,9,3,3,20,4,15084,4,2,0.5,19,1,15084
1860857,4,2,5,3,2,3,9,3,3,20,4,15084,4,2,0.5,26,1,15084
1860864,4,2,5,4,2,3,9,3,3,20,4,15084,4,2,0.5,33,1,15084
1860871,4,2,5,5,3,3,9,3,3,20,4,15084,4,2,0.5,40,1,15084
1860872,4,2,1,1,4,3,10,3,3,20,4,15085,4,2,0.5,40,1,15085
1860940,2,4,5,1,1,3,9,0,0,30,14,15086,5,1,0.2,8,1,15086
1860947,2,4,5,2,2,3,9,0,0,30,14,15086,5,1,0.2,15,1,15086
1860954,2,4,5,3,2,3,9,0,0,30,14,15086,5,1,0.2,22,1,15086
1860961,2,4,5,4,2,3,9,0,0,30,14,15086,5,1,0.2,29,1,15086
1860968,2,4,5,5,3,3,9,0,0,30,14,15086,5,1,0.2,36,1,15086
1860969,2,4,1,1,4,3,10,0,0,30,14,15088,5,1,0.2,36,1,15088
1861015,1,2,5,1,1,3,9,3,3,21,5,15090,3,2,0.6666666666666666,12,1,15090
1861022,1,2,5,2,2,3,9,3,3,21,5,15090,3,2,0.6666666666666666,19,1,15090
1861029,1,2,5,3,2,3,9,3,3,21,5,15090,3,2,0.6666666666666666,26,1,15090
1861036,1,2,5,4,2,3,9,3,3,21,5,15090,3,2,0.6666666666666666,33,1,15090
1861043,1,2,5,5,3,3,9,3,3,21,5,15090,3,2,0.6666666666666666,40,1,15090
1861044,1,2,1,1,4,3,10,3,3,21,5,15091,3,2,0.6666666666666666,40,1,15091
1861286,2,4,5,1,1,3,9,0,0,18,2,15098,2,1,0.5,8,1,15098
1861293,2,4,5,2,2,3,9,0,0,18,2,15098,2,1,0.5,15,1,15098
1861300,2,4,5,3,2,3,9,0,0,18,2,15098,2,1,0.5,22,1,15098
1861307,2,4,5,4,2,3,9,0,0,18,2,15098,2,1,0.5,29,1,15098
1861314,2,4,5,5,3,3,9,0,0,18,2,15098,2,1,0.5,36,1,15098
1861315,2,4,1,1,4,3,10,0,0,18,2,15099,2,1,0.5,36,1,15099
1861330,4,2,6,1,1,3,9,18,2,20,4,15098,3,1,0.3333333333333333,8,1,15098
1861337,4,2,6,2,2,3,9,18,2,20,4,15098,3,1,0.3333333333333333,15,1,15098
1861344,4,2,6,3,2,3,9,18,2,20,4,15098,3,1,0.3333333333333333,22,1,15098
1861345,4,2,5,1,1,3,10,3,3,24,8,15100,5,2,0.4,12,1,15100
1861351,4,2,6,4,2,3,9,18,2,20,4,15098,3,1,0.3333333333333333,29,1,15098
1861352,4,2,5,2,2,3,10,3,3,24,8,15100,5,2,0.4,19,1,15100
1861358,4,2,6,5,3,3,9,18,2,20,4,15098,3,1,0.3333333333333333,36,1,15098
1861359,4,2,5,3,2,3,10,3,3,24,8,15100,5,2,0.4,26,1,15100
1861360,4,2,2,1,4,3,11,18,2,20,4,15099,3,1,0.3333333333333333,37,1,15099
1861361,4,2,7,1,4,3,12,18,2,0,0,15098,2,1,0.5,11,1,15098
1861366,4,2,5,4,2,3,10,3,3,24,8,15100,5,2,0.4,33,1,15100
1861373,4,2,5,5,3,3,10,3,3,24,8,15100,5,2,0.4,40,1,15100
1861374,4,2,1,1,4,3,9,3,3,24,8,15101,5,2,0.4,40,1,15101
1861554,4,2,6,1,1,3,9,18,2,20,4,15105,3,1,0.3333333333333333,8,1,15105
1861561,4,2,6,2,2,3,9,18,2,20,4,15105,3,1,0.3333333333333333,15,1,15105
1861568,4,2,6,3,2,3,9,18,2,20,4,15105,3,1,0.3333333333333333,22,1,15105
1861575,4,2,6,4,2,3,9,18,2,20,4,15105,3,1,0.3333333333333333,29,1,15105
1861582,4,2,6,5,3,3,9,18,2,20,4,15105,3,1,0.3333333333333333,36,1,15105
1861583,4,2,2,1,4,3,10,18,2,20,4,15107,3,1,0.3333333333333333,36,1,15107
1861669,2,4,5,1,1,3,9,0,0,26,10,15108,4,1,0.25,8,1,15108
1861676,2,4,5,2,2,3,9,0,0,26,10,15108,4,1,0.25,15,1,15108
1861683,2,4,5,3,2,3,9,0,0,26,10,15108,4,1,0.25,22,1,15108
1861690,2,4,5,4,2,3,9,0,0,26,10,15108,4,1,0.25,29,1,15108
1861697,2,4,5,5,3,3,9,0,0,26,10,15108,4,1,0.25,36,1,15108
1861698,2,4,1,1,4,3,10,0,0,26,10,15110,4,1,0.25,36,1,15110
1861699,4,2,5,1,1,3,9,3,3,28,12,15109,6,2,0.3333333333333333,12,1,15109
1861706,4,2,5,2,2,3,9,3,3,28,12,15109,6,2,0.3333333333333333,19,1,15109
1861713,4,2,5,3,2,3,9,3,3,28,12,15109,6,2,0.3333333333333333,26,1,15109
1861720,4,2,5,4,2,3,9,3,3,28,12,15109,6,2,0.3333333333333333,33,1,15109
1861727,4,2,5,5,3,3,9,3,3,28,12,15109,6,2,0.3333333333333333,40,1,15109
1861728,4,2,1,1,4,3,10,3,3,28,12,15111,6,2,0.3333333333333333,40,1,15111
1861939,2,4,5,1,1,3,9,0,0,27,11,15116,5,1,0.2,8,1,15116
1861946,2,4,5,2,2,3,9,0,0,27,11,15116,5,1,0.2,15,1,15116
1861953,2,4,5,3,2,3,9,0,0,27,11,15116,5,1,0.2,22,1,15116
1861960,2,4,5,4,2,3,9,0,0,27,11,15116,5,1,0.2,29,1,15116
