router,time
2,2935393
2,2935428
1,2935432
0,2935436
2,2935450
2,2935451
2,2935452
2,2935453
1,2935454
1,2935455
1,2935456
2,2935457
1,2935457
0,2935458
0,2935459
0,2935460
1,2935461
0,2935461
0,2935465
0,2935504
4,2935508
0,2935511
8,2935512
4,2935515
12,2935516
0,2935518
8,2935519
4,2935522
12,2935523
0,2935525
8,2935526
4,2935529
12,2935530
0,2935532
0,2935533
8,2935533
4,2935536
12,2935537
4,2935537
8,2935540
8,2935541
12,2935544
12,2935545
12,2935580
8,2935584
4,2935588
0,2935592
12,2935602
12,2935603
12,2935604
12,2935605
8,2935606
8,2935607
8,2935608
12,2935609
8,2935609
4,2935610
4,2935611
4,2935612
8,2935613
4,2935613
0,2935614
0,2935615
0,2935616
4,2935617
0,2935617
0,2935621
0,2935660
1,2935664
0,2935667
2,2935668
1,2935671
6,2935672
0,2935674
2,2935675
1,2935678
6,2935679
0,2935681
2,2935682
1,2935685
6,2935686
0,2935688
0,2935689
2,2935689
1,2935692
6,2935693
1,2935693
2,2935696
2,2935697
6,2935700
6,2935701
6,2935736
5,2935740
4,2935744
0,2935748
6,2935758
6,2935759
6,2935760
6,2935761
5,2935762
5,2935763
5,2935764
6,2935765
5,2935765
4,2935766
4,2935767
4,2935768
5,2935769
4,2935769
0,2935770
0,2935771
0,2935772
4,2935773
0,2935773
0,2935777
0,2935816
0,2935823
0,2935830
0,2935837
0,2935844
0,2935845
0,2935880
0,2935902
0,2935903
0,2935904
0,2935905
0,2935909
0,2935948
1,2935952
0,2935955
2,2935956
1,2935959
6,2935960
0,2935962
2,2935963
10,2935964
1,2935966
6,2935967
0,2935969
2,2935970
10,2935971
1,2935973
6,2935974
0,2935976
0,2935977
2,2935977
10,2935978
1,2935980
6,2935981
1,2935981
2,2935984
2,2935985
10,2935985
6,2935988
6,2935989
10,2935992
10,2935993
10,2936028
9,2936032
8,2936036
4,2936040
0,2936044
10,2936050
10,2936051
10,2936052
10,2936053
9,2936054
9,2936055
9,2936056
10,2936057
9,2936057
8,2936058
8,2936059
8,2936060
9,2936061
8,2936061
4,2936062
4,2936063
4,2936064
8,2936065
4,2936065
0,2936066
0,2936067
0,2936068
4,2936069
0,2936069
0,2936073
0,2936112
4,2936116
0,2936119
4,2936123
0,2936126
4,2936130
0,2936133
4,2936137
0,2936140
0,2936141
4,2936144
4,2936145
4,2936180
0,2936184
4,2936202
4,2936203
4,2936204
4,2936205
0,2936206
0,2936207
0,2936208
4,2936209
0,2936209
0,2936213
0,2936252
1,2936256
0,2936259
2,2936260
1,2936263
6,2936264
0,2936266
2,2936267
10,2936268
1,2936270
6,2936271
14,2936272
0,2936273
2,2936274
10,2936275
1,2936277
6,2936278
14,2936279
0,2936280
0,2936281
2,2936281
10,2936282
1,2936284
6,2936285
1,2936285
14,2936286
2,2936288
2,2936289
10,2936289
6,2936292
14,2936293
6,2936293
10,2936296
10,2936297
14,2936300
14,2936301
14,2936336
13,2936340
12,2936344
8,2936348
4,2936352
0,2936356
14,2936358
14,2936359
14,2936360
14,2936361
13,2936362
13,2936363
13,2936364
14,2936365
13,2936365
12,2936366
12,2936367
12,2936368
13,2936369
12,2936369
8,2936370
8,2936371
8,2936372
12,2936373
8,2936373
4,2936374
4,2936375
4,2936376
8,2936377
4,2936377
0,2936378
0,2936379
0,2936380
4,2936381
0,2936381
0,2936385
0,2936424
4,2936428
0,2936431
8,2936432
4,2936435
0,2936438
8,2936439
4,2936442
0,2936445
8,2936446
4,2936449
0,2936452
0,2936453
8,2936453
4,2936456
4,2936457
8,2936460
8,2936461
8,2936496
4,2936500
0,2936504
8,2936518
8,2936519
8,2936520
8,2936521
4,2936522
4,2936523
4,2936524
8,2936525
4,2936525
0,2936526
0,2936527
0,2936528
4,2936529
0,2936529
0,2936533
0,2936572
1,2936576
0,2936579
2,2936580
1,2936583
0,2936586
2,2936587
1,2936590
0,2936593
2,2936594
1,2936597
0,2936600
0,2936601
2,2936601
1,2936604
1,2936605
2,2936608
2,2936609
2,2936644
1,2936648
0,2936652
2,2936666
2,2936667
2,2936668
2,2936669
1,2936670
1,2936671
1,2936672
2,2936673
1,2936673
0,2936674
0,2936675
0,2936676
1,2936677
0,2936677
0,2936681
0,2936720
4,2936724
0,2936727
8,2936728
4,2936731
12,2936732
0,2936734
8,2936735
4,2936738
12,2936739
0,2936741
8,2936742
4,2936745
12,2936746
0,2936748
0,2936749
8,2936749
4,2936752
12,2936753
4,2936753
8,2936756
8,2936757
12,2936760
12,2936761
12,2936796
8,2936800
4,2936804
0,2936808
12,2936818
12,2936819
12,2936820
12,2936821
8,2936822
8,2936823
8,2936824
12,2936825
8,2936825
4,2936826
4,2936827
4,2936828
8,2936829
4,2936829
0,2936830
0,2936831
0,2936832
4,2936833
0,2936833
0,2936837
0,2936876
1,2936880
0,2936883
2,2936884
1,2936887
6,2936888
0,2936890
2,2936891
1,2936894
6,2936895
0,2936897
2,2936898
1,2936901
6,2936902
0,2936904
0,2936905
2,2936905
1,2936908
6,2936909
1,2936909
2,2936912
2,2936913
6,2936916
6,2936917
6,2936952
5,2936956
4,2936960
0,2936964
6,2936974
6,2936975
6,2936976
6,2936977
5,2936978
5,2936979
5,2936980
6,2936981
5,2936981
4,2936982
4,2936983
4,2936984
5,2936985
4,2936985
0,2936986
0,2936987
0,2936988
4,2936989
0,2936989
0,2936993
0,2937032
0,2937039
0,2937046
0,2937053
0,2937060
0,2937061
0,2937096
0,2937118
0,2937119
0,2937120
0,2937121
0,2937125
0,2937164
1,2937168
0,2937171
2,2937172
1,2937175
6,2937176
0,2937178
2,2937179
10,2937180
1,2937182
6,2937183
0,2937185
2,2937186
10,2937187
1,2937189
6,2937190
0,2937192
0,2937193
2,2937193
10,2937194
1,2937196
6,2937197
1,2937197
2,2937200
2,2937201
10,2937201
6,2937204
6,2937205
10,2937208
10,2937209
10,2937244
9,2937248
8,2937252
4,2937256
0,2937260
10,2937266
10,2937267
10,2937268
10,2937269
9,2937270
9,2937271
9,2937272
10,2937273
9,2937273
8,2937274
8,2937275
8,2937276
9,2937277
8,2937277
4,2937278
4,2937279
4,2937280
8,2937281
4,2937281
0,2937282
0,2937283
0,2937284
4,2937285
0,2937285
0,2937289
0,2937328
4,2937332
0,2937335
4,2937339
0,2937342
4,2937346
0,2937349
4,2937353
0,2937356
0,2937357
4,2937360
4,2937361
4,2937396
0,2937400
4,2937420
4,2937421
4,2937422
4,2937423
0,2937424
0,2937425
0,2937426
4,2937427
0,2937427
0,2937431
0,2937470
1,2937474
0,2937477
2,2937478
1,2937481
6,2937482
0,2937484
2,2937485
10,2937486
1,2937488
6,2937489
14,2937490
0,2937491
2,2937492
10,2937493
1,2937495
6,2937496
14,2937497
0,2937498
0,2937499
2,2937499
10,2937500
1,2937502
6,2937503
1,2937503
14,2937504
2,2937506
2,2937507
10,2937507
6,2937510
14,2937511
6,2937511
10,2937514
10,2937515
14,2937518
14,2937519
14,2937554
13,2937558
12,2937562
8,2937566
4,2937570
0,2937574
14,2937576
14,2937577
14,2937578
14,2937579
13,2937580
13,2937581
13,2937582
14,2937583
13,2937583
12,2937584
12,2937585
12,2937586
13,2937587
12,2937587
8,2937588
8,2937589
8,2937590
12,2937591
8,2937591
4,2937592
4,2937593
4,2937594
8,2937595
4,2937595
0,2937596
0,2937597
0,2937598
4,2937599
0,2937599
0,2937603
0,2937642
4,2937646
0,2937649
8,2937650
4,2937653
0,2937656
8,2937657
4,2937660
0,2937663
8,2937664
4,2937667
0,2937670
0,2937671
8,2937671
4,2937674
4,2937675
8,2937678
8,2937679
8,2937714
4,2937718
0,2937722
8,2937736
8,2937737
8,2937738
8,2937739
4,2937740
4,2937741
4,2937742
8,2937743
4,2937743
0,2937744
0,2937745
0,2937746
4,2937747
0,2937747
0,2937751
0,2937782
4,2937786
0,2937789
4,2937793
0,2937796
4,2937800
0,2937803
4,2937807
0,2937810
0,2937811
4,2937814
4,2937815
4,2937850
0,2937854
4,2937872
4,2937873
4,2937874
4,2937875
0,2937876
0,2937877
0,2937878
4,2937879
0,2937879
0,2937883
0,2937900
1,2937904
0,2937907
2,2937908
1,2937911
0,2937914
2,2937915
1,2937918
0,2937921
2,2937922
1,2937925
0,2937928
0,2937929
2,2937929
1,2937932
1,2937933
2,2937936
2,2937937
2,2937972
1,2937976
0,2937980
2,2937994
2,2937995
2,2937996
2,2937997
1,2937998
1,2937999
1,2938000
2,2938001
1,2938001
0,2938002
0,2938003
0,2938004
1,2938005
0,2938005
0,2938009
0,2938048
4,2938052
0,2938055
8,2938056
4,2938059
12,2938060
0,2938062
8,2938063
4,2938066
12,2938067
0,2938069
8,2938070
4,2938073
12,2938074
0,2938076
0,2938077
8,2938077
4,2938080
12,2938081
4,2938081
8,2938084
8,2938085
12,2938088
12,2938089
12,2938124
8,2938128
4,2938132
0,2938136
12,2938146
12,2938147
12,2938148
12,2938149
8,2938150
8,2938151
8,2938152
12,2938153
8,2938153
4,2938154
4,2938155
4,2938156
8,2938157
4,2938157
0,2938158
0,2938159
0,2938160
4,2938161
0,2938161
0,2938165
0,2938204
1,2938208
0,2938211
2,2938212
1,2938215
6,2938216
0,2938218
2,2938219
1,2938222
6,2938223
0,2938225
2,2938226
1,2938229
6,2938230
0,2938232
0,2938233
2,2938233
1,2938236
6,2938237
1,2938237
2,2938240
2,2938241
6,2938244
6,2938245
6,2938280
5,2938284
4,2938288
0,2938292
6,2938302
6,2938303
6,2938304
6,2938305
5,2938306
5,2938307
5,2938308
6,2938309
5,2938309
4,2938310
4,2938311
4,2938312
5,2938313
4,2938313
0,2938314
0,2938315
0,2938316
4,2938317
0,2938317
0,2938321
0,2938360
0,2938367
0,2938374
0,2938381
0,2938388
0,2938389
0,2938424
0,2938446
0,2938447
0,2938448
0,2938449
0,2938453
0,2938484
1,2938488
0,2938491
5,2938492
1,2938495
0,2938498
5,2938499
1,2938502
0,2938505
5,2938506
1,2938509
0,2938512
0,2938513
5,2938513
1,2938516
1,2938517
5,2938520
5,2938521
5,2938556
4,2938560
0,2938564
5,2938578
5,2938579
5,2938580
5,2938581
4,2938582
4,2938583
4,2938584
5,2938585
4,2938585
0,2938586
0,2938587
0,2938588
4,2938589
0,2938589
0,2938593
0,2938610
1,2938614
0,2938617
2,2938618
1,2938621
6,2938622
0,2938624
2,2938625
10,2938626
1,2938628
6,2938629
0,2938631
2,2938632
10,2938633
1,2938635
6,2938636
0,2938638
0,2938639
2,2938639
10,2938640
1,2938642
6,2938643
1,2938643
2,2938646
2,2938647
10,2938647
6,2938650
6,2938651
10,2938654
10,2938655
10,2938690
9,2938694
8,2938698
4,2938702
0,2938706
10,2938712
10,2938713
10,2938714
10,2938715
9,2938716
9,2938717
9,2938718
10,2938719
9,2938719
8,2938720
8,2938721
8,2938722
9,2938723
8,2938723
4,2938724
4,2938725
4,2938726
8,2938727
4,2938727
0,2938728
0,2938729
0,2938730
4,2938731
0,2938731
0,2938735
0,2938774
4,2938778
0,2938781
4,2938785
0,2938788
4,2938792
0,2938795
4,2938799
0,2938802
0,2938803
4,2938806
4,2938807
4,2938842
0,2938846
4,2938864
4,2938865
4,2938866
4,2938867
0,2938868
0,2938869
0,2938870
4,2938871
0,2938871
0,2938875
0,2938914
1,2938918
0,2938921
2,2938922
1,2938925
6,2938926
0,2938928
2,2938929
10,2938930
1,2938932
6,2938933
14,2938934
0,2938935
2,2938936
10,2938937
1,2938939
6,2938940
14,2938941
0,2938942
0,2938943
2,2938943
10,2938944
1,2938946
6,2938947
1,2938947
14,2938948
2,2938950
2,2938951
10,2938951
6,2938954
14,2938955
6,2938955
10,2938958
10,2938959
14,2938962
14,2938963
14,2938998
13,2939002
12,2939006
8,2939010
4,2939014
0,2939018
14,2939020
14,2939021
14,2939022
14,2939023
13,2939024
13,2939025
13,2939026
14,2939027
13,2939027
12,2939028
12,2939029
12,2939030
13,2939031
12,2939031
8,2939032
8,2939033
8,2939034
12,2939035
8,2939035
4,2939036
4,2939037
4,2939038
8,2939039
4,2939039
0,2939040
0,2939041
0,2939042
4,2939043
0,2939043
0,2939047
0,2939086
4,2939090
0,2939093
8,2939094
4,2939097
0,2939100
8,2939101
4,2939104
0,2939107
8,2939108
4,2939111
0,2939114
0,2939115
8,2939115
4,2939118
4,2939119
8,2939122
8,2939123
8,2939158
4,2939162
0,2939166
8,2939180
8,2939181
8,2939182
8,2939183
4,2939184
4,2939185
4,2939186
8,2939187
4,2939187
0,2939188
0,2939189
0,2939190
4,2939191
0,2939191
0,2939195
0,2939226
1,2939230
0,2939233
2,2939234
1,2939237
6,2939238
0,2939240
2,2939241
1,2939244
6,2939245
0,2939247
2,2939248
1,2939251
6,2939252
0,2939254
0,2939255
2,2939255
1,2939258
6,2939259
1,2939259
2,2939262
2,2939263
6,2939266
6,2939267
6,2939302
5,2939306
4,2939310
0,2939314
6,2939324
6,2939325
6,2939326
6,2939327
5,2939328
5,2939329
5,2939330
6,2939331
5,2939331
4,2939332
4,2939333
4,2939334
5,2939335
4,2939335
0,2939336
0,2939337
0,2939338
4,2939339
0,2939339
0,2939343
0,2939360
1,2939364
0,2939367
2,2939368
1,2939371
0,2939374
2,2939375
1,2939378
0,2939381
2,2939382
1,2939385
0,2939388
0,2939389
2,2939389
1,2939392
1,2939393
2,2939396
2,2939397
2,2939432
1,2939436
0,2939440
2,2939454
2,2939455
2,2939456
2,2939457
1,2939458
1,2939459
1,2939460
2,2939461
1,2939461
0,2939462
0,2939463
0,2939464
1,2939465
0,2939465
0,2939469
0,2939508
4,2939512
0,2939515
8,2939516
4,2939519
12,2939520
0,2939522
8,2939523
4,2939526
12,2939527
0,2939529
8,2939530
4,2939533
12,2939534
0,2939536
0,2939537
8,2939537
4,2939540
12,2939541
4,2939541
8,2939544
8,2939545
12,2939548
12,2939549
12,2939584
8,2939588
4,2939592
0,2939596
12,2939606
12,2939607
12,2939608
12,2939609
8,2939610
8,2939611
8,2939612
12,2939613
8,2939613
4,2939614
4,2939615
4,2939616
8,2939617
4,2939617
0,2939618
0,2939619
0,2939620
4,2939621
0,2939621
0,2939625
0,2939716
1,2939720
0,2939723
2,2939724
1,2939727
3,2939728
0,2939730
2,2939731
7,2939732
1,2939734
3,2939735
0,2939737
2,2939738
7,2939739
1,2939741
3,2939742
0,2939744
0,2939745
2,2939745
7,2939746
1,2939748
3,2939749
1,2939749
2,2939752
2,2939753
7,2939753
3,2939756
3,2939757
7,2939760
7,2939761
7,2939796
6,2939800
5,2939804
4,2939808
0,2939812
7,2939818
7,2939819
7,2939820
7,2939821
6,2939822
6,2939823
6,2939824
7,2939825
6,2939825
5,2939826
5,2939827
5,2939828
6,2939829
5,2939829
4,2939830
4,2939831
4,2939832
5,2939833
4,2939833
0,2939834
0,2939835
0,2939836
4,2939837
0,2939837
0,2939841
0,2939858
1,2939862
0,2939865
2,2939866
1,2939869
6,2939870
0,2939872
2,2939873
10,2939874
1,2939876
6,2939877
0,2939879
2,2939880
10,2939881
1,2939883
6,2939884
0,2939886
0,2939887
2,2939887
10,2939888
1,2939890
6,2939891
1,2939891
2,2939894
2,2939895
10,2939895
6,2939898
6,2939899
10,2939902
10,2939903
10,2939938
9,2939942
8,2939946
4,2939950
0,2939954
10,2939960
10,2939961
10,2939962
10,2939963
9,2939964
9,2939965
9,2939966
10,2939967
9,2939967
8,2939968
8,2939969
8,2939970
9,2939971
8,2939971
4,2939972
4,2939973
4,2939974
8,2939975
4,2939975
0,2939976
0,2939977
0,2939978
4,2939979
0,2939979
0,2939983
0,2940052
1,2940056
0,2940059
2,2940060
1,2940063
6,2940064
0,2940066
2,2940067
10,2940068
1,2940070
6,2940071
14,2940072
0,2940073
2,2940074
10,2940075
1,2940077
6,2940078
14,2940079
0,2940080
0,2940081
2,2940081
10,2940082
1,2940084
6,2940085
1,2940085
14,2940086
2,2940088
2,2940089
10,2940089
6,2940092
14,2940093
6,2940093
10,2940096
10,2940097
14,2940100
14,2940101
14,2940136
13,2940140
12,2940144
8,2940148
4,2940152
0,2940156
14,2940158
14,2940159
14,2940160
14,2940161
13,2940162
13,2940163
13,2940164
14,2940165
13,2940165
12,2940166
12,2940167
12,2940168
13,2940169
12,2940169
8,2940170
8,2940171
8,2940172
12,2940173
8,2940173
4,2940174
4,2940175
4,2940176
8,2940177
4,2940177
0,2940178
0,2940179
0,2940180
4,2940181
0,2940181
0,2940185
0,2940266
1,2940270
0,2940273
2,2940274
1,2940277
6,2940278
0,2940280
2,2940281
10,2940282
1,2940284
6,2940285
0,2940287
2,2940288
10,2940289
1,2940291
6,2940292
0,2940294
0,2940295
2,2940295
10,2940296
1,2940298
6,2940299
1,2940299
2,2940302
2,2940303
10,2940303
6,2940306
6,2940307
10,2940310
10,2940311
10,2940346
9,2940350
8,2940354
4,2940358
0,2940362
10,2940368
10,2940369
10,2940370
10,2940371
9,2940372
9,2940373
9,2940374
10,2940375
9,2940375
8,2940376
8,2940377
8,2940378
9,2940379
8,2940379
4,2940380
4,2940381
4,2940382
8,2940383
4,2940383
0,2940384
0,2940385
0,2940386
4,2940387
0,2940387
0,2940391
0,2940880
1,2940884
0,2940887
2,2940888
1,2940891
6,2940892
0,2940894
2,2940895
10,2940896
1,2940898
6,2940899
14,2940900
0,2940901
2,2940902
10,2940903
1,2940905
6,2940906
14,2940907
0,2940908
0,2940909
2,2940909
10,2940910
1,2940912
6,2940913
1,2940913
14,2940914
2,2940916
2,2940917
10,2940917
6,2940920
14,2940921
6,2940921
10,2940924
10,2940925
14,2940928
14,2940929
14,2940964
13,2940968
12,2940972
8,2940976
4,2940980
0,2940984
14,2940986
14,2940987
14,2940988
14,2940989
13,2940990
13,2940991
13,2940992
14,2940993
13,2940993
12,2940994
12,2940995
12,2940996
13,2940997
12,2940997
8,2940998
8,2940999
8,2941000
12,2941001
8,2941001
4,2941002
4,2941003
4,2941004
8,2941005
4,2941005
0,2941006
0,2941007
0,2941008
4,2941009
0,2941009
0,2941013
0,2941142
1,2941146
0,2941149
2,2941150
1,2941153
3,2941154
0,2941156
2,2941157
7,2941158
1,2941160
3,2941161
11,2941162
0,2941163
2,2941164
7,2941165
15,2941166
1,2941167
3,2941168
11,2941169
0,2941170
0,2941171
2,2941171
7,2941172
15,2941173
1,2941174
3,2941175
1,2941175
11,2941176
2,2941178
2,2941179
7,2941179
15,2941180
3,2941182
11,2941183
3,2941183
7,2941186
7,2941187
15,2941187
11,2941190
11,2941191
15,2941194
15,2941195
15,2941230
14,2941234
13,2941238
12,2941242
8,2941246
4,2941250
15,2941252
15,2941253
0,2941254
15,2941254
15,2941255
14,2941256
14,2941257
14,2941258
15,2941259
14,2941259
13,2941260
13,2941261
13,2941262
14,2941263
13,2941263
12,2941264
12,2941265
12,2941266
13,2941267
12,2941267
8,2941268
8,2941269
8,2941270
12,2941271
8,2941271
4,2941272
4,2941273
4,2941274
8,2941275
4,2941275
0,2941276
0,2941277
0,2941278
4,2941279
0,2941279
0,2941283
0,2941412
0,2941419
0,2941426
0,2941433
0,2941440
0,2941441
0,2941476
0,2941498
0,2941499
0,2941500
0,2941501
0,2941505
0,2941634
1,2941638
0,2941641
1,2941645
0,2941648
1,2941652
0,2941655
1,2941659
0,2941662
0,2941663
1,2941666
1,2941667
1,2941702
0,2941706
1,2941724
1,2941725
1,2941726
1,2941727
0,2941728
0,2941729
0,2941730
1,2941731
0,2941731
0,2941735
0,2942124
1,2942128
0,2942131
2,2942132
1,2942135
6,2942136
0,2942138
2,2942139
1,2942142
6,2942143
0,2942145
2,2942146
1,2942149
6,2942150
0,2942152
0,2942153
2,2942153
1,2942156
6,2942157
1,2942157
2,2942160
2,2942161
6,2942164
6,2942165
6,2942200
5,2942204
4,2942208
0,2942212
6,2942222
6,2942223
6,2942224
6,2942225
5,2942226
5,2942227
5,2942228
6,2942229
5,2942229
4,2942230
4,2942231
4,2942232
5,2942233
4,2942233
0,2942234
0,2942235
0,2942236
4,2942237
0,2942237
0,2942241
0,2942370
1,2942374
0,2942377
2,2942378
1,2942381
3,2942382
0,2942384
2,2942385
7,2942386
1,2942388
3,2942389
0,2942391
2,2942392
7,2942393
1,2942395
3,2942396
0,2942398
0,2942399
2,2942399
7,2942400
1,2942402
3,2942403
1,2942403
2,2942406
2,2942407
7,2942407
3,2942410
3,2942411
7,2942414
7,2942415
7,2942450
6,2942454
5,2942458
4,2942462
0,2942466
7,2942472
7,2942473
7,2942474
7,2942475
6,2942476
6,2942477
6,2942478
7,2942479
6,2942479
5,2942480
5,2942481
5,2942482
6,2942483
5,2942483
4,2942484
4,2942485
4,2942486
5,2942487
4,2942487
0,2942488
0,2942489
0,2942490
4,2942491
0,2942491
0,2942495
0,2942624
4,2942628
0,2942631
8,2942632
4,2942635
0,2942638
8,2942639
4,2942642
0,2942645
8,2942646
4,2942649
0,2942652
0,2942653
8,2942653
4,2942656
4,2942657
8,2942660
8,2942661
8,2942696
4,2942700
0,2942704
8,2942718
8,2942719
8,2942720
8,2942721
4,2942722
4,2942723
4,2942724
8,2942725
4,2942725
0,2942726
0,2942727
0,2942728
4,2942729
0,2942729
0,2942733
0,2942862
1,2942866
0,2942869
5,2942870
1,2942873
9,2942874
0,2942876
5,2942877
1,2942880
9,2942881
0,2942883
5,2942884
1,2942887
9,2942888
0,2942890
0,2942891
5,2942891
1,2942894
9,2942895
1,2942895
5,2942898
5,2942899
9,2942902
9,2942903
9,2942940
8,2942944
4,2942948
0,2942952
9,2942962
9,2942963
9,2942964
9,2942965
8,2942966
8,2942967
8,2942968
9,2942969
8,2942969
4,2942970
4,2942971
4,2942972
8,2942973
4,2942973
0,2942974
0,2942975
0,2942976
4,2942977
0,2942977
0,2942981
0,2943110
1,2943114
0,2943117
2,2943118
1,2943121
6,2943122
0,2943124
2,2943125
10,2943126
1,2943128
6,2943129
0,2943131
2,2943132
10,2943133
1,2943135
6,2943136
0,2943138
0,2943139
2,2943139
10,2943140
1,2943142
6,2943143
1,2943143
2,2943146
2,2943147
10,2943147
6,2943150
6,2943151
10,2943154
10,2943155
10,2943190
9,2943194
8,2943198
4,2943202
0,2943206
10,2943212
10,2943213
10,2943214
10,2943215
9,2943216
9,2943217
9,2943218
10,2943219
9,2943219
8,2943220
8,2943221
8,2943222
9,2943223
8,2943223
4,2943224
4,2943225
4,2943226
8,2943227
4,2943227
0,2943228
0,2943229
0,2943230
4,2943231
0,2943231
0,2943235
0,2943364
1,2943368
0,2943371
2,2943372
1,2943375
3,2943376
0,2943378
2,2943379
7,2943380
1,2943382
3,2943383
11,2943384
0,2943385
2,2943386
7,2943387
1,2943389
3,2943390
11,2943391
0,2943392
0,2943393
2,2943393
7,2943394
1,2943396
3,2943397
1,2943397
11,2943398
2,2943400
2,2943401
7,2943401
3,2943404
11,2943405
3,2943405
7,2943408
7,2943409
11,2943412
11,2943413
11,2943448
10,2943452
9,2943456
8,2943460
4,2943464
0,2943468
11,2943470
11,2943471
11,2943472
11,2943473
10,2943474
10,2943475
10,2943476
11,2943477
10,2943477
9,2943478
9,2943479
9,2943480
10,2943481
9,2943481
8,2943482
8,2943483
8,2943484
9,2943485
8,2943485
4,2943486
4,2943487
4,2943488
8,2943489
4,2943489
0,2943490
0,2943491
0,2943492
4,2943493
0,2943493
0,2943497
0,2943646
1,2943650
0,2943653
2,2943654
1,2943657
6,2943658
0,2943660
2,2943661
10,2943662
1,2943664
6,2943665
14,2943666
0,2943667
2,2943668
10,2943669
1,2943671
6,2943672
14,2943673
0,2943674
0,2943675
2,2943675
10,2943676
1,2943678
6,2943679
1,2943679
14,2943680
2,2943682
2,2943683
10,2943683
6,2943686
14,2943687
6,2943687
10,2943690
10,2943691
14,2943694
14,2943695
14,2943730
13,2943734
12,2943738
8,2943742
4,2943746
0,2943750
14,2943752
14,2943753
14,2943754
14,2943755
13,2943756
13,2943757
13,2943758
14,2943759
13,2943759
12,2943760
12,2943761
12,2943762
13,2943763
12,2943763
8,2943764
8,2943765
8,2943766
12,2943767
8,2943767
4,2943768
4,2943769
4,2943770
8,2943771
4,2943771
0,2943772
0,2943773
0,2943774
4,2943775
0,2943775
0,2943779
0,2943908
1,2943912
0,2943915
2,2943916
1,2943919
3,2943920
0,2943922
2,2943923
7,2943924
1,2943926
3,2943927
11,2943928
0,2943929
2,2943930
7,2943931
15,2943932
1,2943933
3,2943934
11,2943935
0,2943936
0,2943937
2,2943937
7,2943938
15,2943939
1,2943940
3,2943941
1,2943941
11,2943942
2,2943944
2,2943945
7,2943945
15,2943946
3,2943948
11,2943949
3,2943949
7,2943952
7,2943953
15,2943953
11,2943956
11,2943957
15,2943960
15,2943961
15,2943996
14,2944000
13,2944004
12,2944008
8,2944012
4,2944016
15,2944018
15,2944019
0,2944020
15,2944020
15,2944021
14,2944022
14,2944023
14,2944024
15,2944025
14,2944025
13,2944026
13,2944027
13,2944028
14,2944029
13,2944029
12,2944030
12,2944031
12,2944032
13,2944033
12,2944033
8,2944034
8,2944035
8,2944036
12,2944037
8,2944037
4,2944038
4,2944039
4,2944040
8,2944041
4,2944041
0,2944042
0,2944043
0,2944044
4,2944045
0,2944045
0,2944049
0,2944178
0,2944185
0,2944192
0,2944199
0,2944206
0,2944207
0,2944242
0,2944264
0,2944265
0,2944266
0,2944267
0,2944271
0,2944400
1,2944404
0,2944407
1,2944411
0,2944414
1,2944418
0,2944421
1,2944425
0,2944428
0,2944429
1,2944432
1,2944433
1,2944468
0,2944472
1,2944490
1,2944491
1,2944492
1,2944493
0,2944494
0,2944495
0,2944496
1,2944497
0,2944497
0,2944501
0,2944630
1,2944634
0,2944637
2,2944638
1,2944641
0,2944644
2,2944645
1,2944648
0,2944651
2,2944652
1,2944655
0,2944658
0,2944659
2,2944659
1,2944662
1,2944663
2,2944666
2,2944667
2,2944702
1,2944706
0,2944710
2,2944724
2,2944725
2,2944726
2,2944727
1,2944728
1,2944729
1,2944730
2,2944731
1,2944731
0,2944732
0,2944733
0,2944734
1,2944735
0,2944735
0,2944739
0,2944868
1,2944872
0,2944875
2,2944876
1,2944879
3,2944880
0,2944882
2,2944883
1,2944886
3,2944887
0,2944889
2,2944890
1,2944893
3,2944894
0,2944896
0,2944897
2,2944897
1,2944900
3,2944901
1,2944901
2,2944904
2,2944905
3,2944908
3,2944909
3,2944944
2,2944948
1,2944952
0,2944956
3,2944966
3,2944967
3,2944968
3,2944969
2,2944970
2,2944971
2,2944972
3,2944973
2,2944973
1,2944974
1,2944975
1,2944976
2,2944977
1,2944977
0,2944978
0,2944979
0,2944980
1,2944981
0,2944981
0,2944985
0,2945114
4,2945118
0,2945121
4,2945125
0,2945128
4,2945132
0,2945135
4,2945139
0,2945142
0,2945143
4,2945146
4,2945147
4,2945182
0,2945186
4,2945204
4,2945205
4,2945206
4,2945207
0,2945208
0,2945209
0,2945210
4,2945211
0,2945211
0,2945215
0,2945344
1,2945348
0,2945351
5,2945352
1,2945355
0,2945358
5,2945359
1,2945362
0,2945365
5,2945366
1,2945369
0,2945372
0,2945373
5,2945373
1,2945376
1,2945377
5,2945380
5,2945381
5,2945416
4,2945420
0,2945424
5,2945438
5,2945439
5,2945440
5,2945441
4,2945442
4,2945443
4,2945444
5,2945445
4,2945445
0,2945446
0,2945447
0,2945448
4,2945449
0,2945449
0,2945453
0,2945610
1,2945614
0,2945617
2,2945618
1,2945621
3,2945622
0,2945624
2,2945625
1,2945628
3,2945629
0,2945631
2,2945632
1,2945635
3,2945636
0,2945638
0,2945639
2,2945639
1,2945642
3,2945643
1,2945643
2,2945646
2,2945647
3,2945650
3,2945651
3,2945686
2,2945690
1,2945694
0,2945698
3,2945708
3,2945709
3,2945710
3,2945711
2,2945712
2,2945713
2,2945714
3,2945715
2,2945715
1,2945716
1,2945717
1,2945718
2,2945719
1,2945719
0,2945720
0,2945721
0,2945722
