time_intervals,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,target
37000,12,6,0,0,5,5,5,5,0,0,0,0,0,0,0,0,1
37100,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
37200,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
37300,11,0,0,0,5,0,0,0,5,0,0,0,5,5,5,5,1
37400,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37500,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37600,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37700,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37800,7,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37900,11,11,5,5,0,4,0,0,0,4,0,0,0,0,0,0,1
38000,6,0,0,0,6,2,0,0,6,8,0,0,0,0,0,0,1
38100,6,6,6,6,0,0,0,6,1,1,1,7,0,0,0,0,1
38200,7,0,0,0,7,0,0,0,5,5,5,5,0,0,0,0,1
38300,11,6,6,0,5,0,6,0,0,0,6,0,0,0,6,0,1
38400,6,0,0,0,6,0,0,0,6,0,0,0,6,6,6,0,1
38500,7,6,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1
38600,11,6,0,0,5,11,0,0,0,6,0,0,0,6,0,0,1
38700,7,1,1,0,6,0,1,0,6,0,0,0,6,6,0,0,1
38800,6,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,1
38900,5,1,1,1,5,5,5,6,0,0,0,0,0,0,0,0,1
39000,6,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,1
39100,7,0,0,0,7,0,0,0,7,0,0,0,9,0,0,0,1
39200,10,1,0,0,10,1,0,0,10,6,0,0,3,0,0,0,1
39300,4,1,1,0,4,0,1,0,5,5,6,0,0,0,0,0,1
39400,4,1,1,1,1,0,0,1,2,4,5,6,0,0,0,0,1
39500,10,0,0,0,11,0,0,0,9,1,0,0,6,0,0,0,1
39600,6,1,0,0,5,1,0,0,5,1,0,0,5,6,0,0,1
39700,7,1,1,0,5,5,6,0,0,0,0,0,0,0,0,0,1
39800,7,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,1
39900,6,1,1,0,5,0,1,0,5,0,1,0,0,0,1,0,1
40000,6,1,1,1,5,0,0,1,5,0,0,1,5,5,5,1,1
40100,8,2,0,0,5,2,0,0,5,1,0,0,5,5,5,5,1
40200,8,4,0,0,6,4,0,0,6,11,0,0,0,0,0,0,1
40300,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40400,12,6,0,0,6,0,0,0,6,0,0,0,0,0,0,0,1
40500,6,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,1
40600,6,6,6,0,0,0,6,0,0,1,7,0,0,0,0,0,1
40700,12,6,6,0,6,0,6,0,6,5,11,0,0,0,6,0,1
40800,6,0,0,0,6,0,0,0,6,0,0,0,6,6,6,0,1
40900,6,6,6,6,0,0,0,6,0,0,0,6,0,0,0,0,1
41000,6,0,0,0,6,0,0,0,6,6,6,6,0,0,0,0,1
41100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41200,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
41300,5,0,0,0,5,0,0,0,5,5,5,0,0,0,0,0,1
41400,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1
41500,11,5,5,1,6,0,0,0,0,0,0,0,0,0,0,0,1
41600,8,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1
41700,5,10,11,12,0,0,0,0,0,0,0,0,0,0,0,0,1
41800,11,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1
41900,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42000,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42100,11,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
42200,6,2,0,0,6,8,0,0,0,0,0,0,0,0,0,0,1
42300,6,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,1
42400,10,3,0,0,6,9,6,0,0,2,0,0,0,0,0,0,1
42500,8,3,0,0,6,3,0,0,6,10,0,0,0,0,0,0,1
42600,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42700,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42800,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42900,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
43000,6,0,0,0,5,0,0,0,5,5,5,5,0,0,0,0,1
43100,8,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43200,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
43300,5,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,1
43400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43600,6,6,7,11,0,0,0,0,0,0,0,0,0,0,0,0,1
43700,8,7,5,1,0,2,0,0,0,1,0,0,0,0,0,0,1
43800,9,4,0,0,6,4,0,0,6,11,0,0,0,0,0,0,1
43900,3,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1
44000,9,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,1
44100,6,6,6,0,0,0,6,0,0,0,6,0,0,0,0,0,1
44200,6,0,0,0,6,0,0,0,6,6,6,0,0,0,0,0,1
44300,6,6,6,0,0,0,6,0,0,0,6,0,1,1,7,0,1
44400,9,2,2,1,6,0,0,0,6,0,0,0,5,5,5,0,1
44500,4,4,4,5,1,0,0,6,1,0,0,6,1,1,3,11,1
44600,5,0,0,0,5,0,0,0,5,0,0,0,5,5,3,1,1
44700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
45100,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
45200,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1
45300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45400,6,6,0,0,3,11,0,0,0,0,0,0,0,0,0,0,1
45500,5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
45600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46000,5,5,5,6,1,1,1,7,0,0,0,0,0,0,0,0,1
46100,5,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,1
46200,4,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1
46300,8,2,3,0,6,6,9,0,0,0,0,0,0,0,0,0,1
46400,6,6,6,0,0,0,6,0,0,0,6,0,0,0,7,0,1
46500,12,4,0,0,6,4,0,0,6,0,0,0,6,6,5,0,1
46600,7,2,0,0,6,8,0,0,0,0,0,0,0,0,0,0,1
46700,6,6,6,6,1,1,1,7,0,0,0,0,0,0,0,0,1
46800,5,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,1
46900,6,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,1
47000,10,4,3,3,6,0,0,2,6,0,0,2,0,0,0,1,1
47100,3,2,3,3,1,0,0,4,3,0,0,4,5,6,6,11,1
47200,11,6,6,0,5,0,6,0,3,0,0,0,1,0,0,0,1
47300,8,1,0,0,6,6,6,0,0,0,0,0,0,0,0,0,1
47400,5,5,0,0,3,6,0,0,5,12,0,0,0,0,0,0,1
47500,5,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1
47600,6,6,6,6,0,0,0,4,0,0,0,0,0,0,0,0,1
47700,6,0,0,0,6,6,6,8,0,0,0,0,0,0,0,0,1
47800,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47900,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48000,6,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,1
48100,9,2,0,0,6,2,0,0,6,1,0,0,0,0,0,0,1
48200,8,4,0,0,6,4,0,0,6,11,0,0,0,0,0,0,1
48300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48400,6,6,6,6,0,0,0,6,0,0,0,6,0,0,0,0,1
48500,6,0,0,0,6,0,0,0,6,6,6,6,0,0,0,0,1
48600,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
48700,4,4,4,0,1,0,5,0,1,0,6,0,3,5,12,0,1
48800,5,0,0,0,5,0,0,0,5,0,0,0,3,1,0,0,1
48900,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49000,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49100,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49400,5,5,6,6,0,0,0,6,0,1,1,7,0,0,0,0,1
49500,6,0,0,0,6,0,0,0,6,5,5,5,0,0,0,0,1
49600,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49700,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49800,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49900,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50100,6,5,6,0,1,0,6,0,1,0,6,0,1,1,7,0,1
50200,6,1,1,1,5,0,0,0,5,0,0,0,5,5,5,0,1
50300,11,5,5,5,6,0,0,0,0,0,0,0,0,0,0,0,1
50400,4,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1
50500,8,0,0,0,9,0,0,0,10,0,0,0,10,0,0,0,1
50600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50700,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
50800,11,6,6,0,5,5,6,0,0,0,0,0,0,0,0,0,1
50900,7,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,1
51000,5,6,6,0,1,0,6,0,1,0,6,0,1,1,7,0,1
51100,12,6,0,0,5,0,0,0,5,0,0,0,5,5,5,0,1
51200,10,10,3,3,0,0,0,2,0,0,0,0,0,0,0,0,1
51300,8,2,3,3,6,6,6,10,0,0,0,0,0,0,0,0,1
51400,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51500,10,9,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1
51600,8,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1
51700,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1
51800,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1
51900,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
52000,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1
52100,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52200,7,7,6,6,0,1,0,0,0,0,0,0,0,0,0,0,1
52300,8,2,2,0,5,5,1,0,0,0,1,0,0,0,0,0,1
52400,4,4,4,0,1,0,5,0,1,0,5,0,5,6,12,0,1
52500,11,6,6,0,5,0,6,0,5,0,0,0,1,0,0,0,1
52600,9,3,2,2,6,6,6,1,0,0,0,0,0,0,0,0,1
52700,4,3,4,4,1,0,0,5,1,0,0,6,1,3,5,12,1
52800,11,6,6,6,5,0,0,6,5,0,0,0,5,3,1,0,1
52900,6,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,1
53000,6,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,1
53100,6,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,1
53200,7,0,0,0,7,0,0,0,11,0,0,0,0,0,0,0,1
53300,11,6,0,0,5,6,0,0,1,0,0,0,0,0,0,0,1
53400,9,3,2,2,6,6,0,0,0,0,0,0,0,0,0,0,1
53500,9,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1
53600,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53700,11,5,0,0,6,0,0,0,6,0,0,0,6,0,0,0,1
53800,12,6,6,0,6,0,6,0,6,0,0,0,6,0,0,0,1
53900,7,1,0,0,6,6,6,0,0,0,0,0,0,0,0,0,1
54000,6,6,11,12,0,0,0,0,0,0,0,0,0,0,0,0,1
54100,11,5,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1
54200,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1
54300,5,1,0,0,5,1,0,0,5,1,0,0,5,6,0,0,1
54400,7,6,6,0,1,1,7,0,0,0,0,0,0,0,0,0,1
54500,11,6,6,6,5,5,5,6,0,0,0,0,0,0,0,0,1
54600,7,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,1
54700,8,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54800,9,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
54900,10,6,6,6,4,0,0,0,3,0,0,0,0,0,0,0,1
55000,9,1,0,0,8,0,0,0,9,0,0,0,0,0,0,0,1
55100,10,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55200,7,1,0,0,5,1,0,0,5,6,0,0,0,0,0,0,1
55300,6,6,6,6,0,0,0,6,0,0,0,7,0,0,0,0,1
55400,12,6,4,0,6,0,4,0,6,6,9,5,0,0,0,0,1
55500,6,0,2,0,6,0,2,0,6,6,9,0,0,0,0,0,1
55600,6,6,6,0,0,0,6,0,1,1,7,0,0,0,0,0,1
55700,7,1,0,0,6,0,0,0,5,5,5,0,0,0,0,0,1
55800,6,5,6,0,1,0,6,0,1,0,6,0,1,1,7,0,1
55900,11,6,6,6,5,0,0,0,5,0,0,0,5,5,5,0,1
56000,10,6,6,6,4,0,0,0,0,0,0,0,0,0,0,0,1
56100,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
56200,6,6,6,0,0,0,6,0,0,0,6,0,0,0,6,0,1
56300,7,0,0,0,7,0,0,0,7,0,0,0,7,6,6,0,1
56400,6,1,0,0,5,1,0,0,5,0,0,0,5,0,0,0,1
56500,6,1,1,0,5,5,1,0,0,0,0,0,0,0,0,0,1
56600,11,4,4,3,5,5,5,2,0,0,0,2,0,0,0,0,1
56700,5,2,2,3,6,0,0,4,6,6,6,10,0,0,0,0,1
56800,7,6,6,6,0,0,0,6,0,0,0,6,0,0,0,6,1
56900,7,1,1,1,6,0,0,1,6,0,0,0,6,6,6,6,1
57000,8,3,2,2,5,5,5,6,0,0,0,0,0,0,0,0,1
57100,4,3,4,4,1,0,0,5,3,5,6,12,0,0,0,0,1
57200,11,6,6,0,5,0,6,0,3,1,6,0,0,0,0,0,1
57300,7,0,0,0,6,0,0,0,6,6,6,0,0,0,0,0,1
57400,11,6,6,0,0,0,6,0,0,0,6,0,0,0,6,0,1
57500,8,0,0,0,7,0,0,0,6,0,0,0,6,6,6,0,1
57600,5,0,0,0,8,0,0,0,11,0,0,0,12,0,0,0,1
57700,6,1,1,1,3,0,0,1,1,0,0,1,2,4,5,6,1
57800,11,0,0,0,11,0,0,0,5,0,0,0,3,1,0,0,1
57900,8,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1
58000,7,9,11,12,0,0,0,0,0,0,0,0,0,0,0,0,1
58100,9,7,6,6,0,0,0,6,0,0,0,6,0,0,0,0,1
58200,8,0,0,0,8,0,0,0,7,6,6,6,0,0,0,0,1
58300,10,0,0,0,10,0,0,0,11,0,0,0,0,0,0,0,1
58400,6,6,0,0,0,6,0,0,1,7,0,0,0,0,0,0,1
58500,8,2,0,0,6,1,0,0,5,6,0,0,0,0,0,0,1
58600,5,4,0,0,1,5,0,0,5,5,0,0,6,12,0,0,1
58700,11,6,6,0,5,0,6,0,1,0,6,0,0,0,6,0,1
58800,6,0,0,0,6,0,0,0,6,0,0,0,6,6,6,0,1
58900,6,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,1
59000,10,4,0,0,6,3,0,0,6,0,0,0,0,0,0,0,1
59100,8,2,0,0,6,9,0,0,0,0,0,0,0,0,0,0,1
59200,5,1,1,0,5,5,6,0,0,0,0,0,0,0,0,0,1
59300,7,6,6,6,0,0,0,4,0,0,0,0,0,0,0,0,1
59400,3,0,0,0,5,6,6,8,0,0,0,0,0,0,0,0,1
59500,9,6,6,6,1,0,0,7,0,0,0,0,0,0,0,0,1
59600,10,4,3,2,6,6,6,7,0,0,0,1,0,0,0,1,1
59700,3,2,3,4,1,0,0,4,1,0,0,5,5,6,6,11,1
59800,9,3,2,0,5,0,2,0,5,0,1,0,1,0,0,0,1
59900,7,3,4,0,6,0,4,0,6,6,11,0,0,0,0,0,1
60000,7,6,6,6,0,0,0,6,0,0,0,6,0,0,0,0,1
60100,8,1,0,0,6,0,0,0,6,6,6,6,0,0,0,0,1
60200,5,5,6,0,1,0,6,0,1,3,11,0,0,0,0,0,1
60300,11,6,0,0,5,0,0,0,5,3,1,0,0,0,0,0,1
60400,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60500,6,5,6,6,1,1,1,11,0,0,0,0,0,0,0,0,1
60600,11,6,6,0,5,5,5,1,0,0,0,0,0,0,0,0,1
60700,12,12,12,6,0,0,0,4,0,0,0,4,0,0,0,3,1
60800,6,0,0,0,6,0,0,2,6,0,0,2,6,6,6,9,1
60900,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61000,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
61100,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
61200,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61300,7,6,6,0,0,0,4,0,0,0,4,0,0,0,3,0,1
61400,6,0,0,0,6,0,2,0,6,0,2,0,6,6,9,0,1
61500,6,6,6,6,0,0,0,6,0,0,0,6,0,0,0,6,1
61600,9,0,0,0,6,0,0,0,6,0,0,0,6,6,6,6,1
61700,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61900,6,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,1
62000,6,1,3,0,5,0,0,0,5,0,0,0,5,0,0,0,1
62100,11,11,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1
62200,7,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,1
62300,6,5,6,0,1,5,12,0,0,0,0,0,0,0,0,0,1
62400,11,6,0,0,5,7,0,0,0,6,0,0,0,0,0,0,1
62500,10,0,0,0,10,0,0,0,9,6,0,0,0,0,0,0,1
62600,8,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,1
62700,6,6,6,6,0,0,0,6,0,0,0,4,0,0,0,0,1
62800,6,0,0,0,6,0,0,0,6,6,6,8,0,0,0,0,1
62900,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1
63000,11,6,6,0,5,0,0,0,0,0,0,0,0,0,0,0,1
63100,10,10,6,0,0,3,0,0,0,0,0,0,0,0,0,0,1
63200,8,2,0,0,6,9,0,0,0,0,0,0,0,0,0,0,1
63300,6,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,1
63400,6,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,1
63500,6,6,6,6,0,0,1,7,0,0,0,0,0,0,0,0,1
63600,8,0,0,0,7,6,5,5,0,0,0,0,0,0,0,0,1
63700,9,0,0,0,11,0,0,0,12,0,0,0,0,0,0,0,1
63800,7,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,1
63900,12,4,4,0,6,0,3,0,6,0,2,0,6,6,2,0,1
64000,5,2,2,0,6,0,3,0,6,0,4,0,6,6,10,0,1
64100,7,6,6,6,0,0,0,6,0,0,0,0,0,0,0,0,1
64200,10,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,1
64300,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64400,5,0,1,1,5,0,0,1,5,0,0,1,5,5,5,6,1
64500,6,6,6,6,0,1,1,7,0,0,0,0,0,0,0,0,1
64600,12,0,0,0,10,5,5,5,4,0,0,0,0,0,0,0,1
64700,6,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,1
64800,6,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,1
64900,6,6,0,0,0,6,0,0,0,7,0,0,0,0,0,0,1
65000,7,1,1,0,6,0,1,0,6,5,1,0,0,0,0,0,1
65100,7,1,0,0,5,0,0,0,5,5,5,0,0,0,0,0,1
65200,9,5,0,0,6,12,0,0,0,0,0,0,0,0,0,0,1
65300,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65400,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65500,6,6,6,6,0,0,0,6,0,0,0,6,0,0,0,7,1
65600,8,1,1,0,6,0,0,0,6,0,0,0,6,6,6,5,1
65700,5,10,11,12,0,0,0,0,0,0,0,0,0,0,0,0,1
65800,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65900,10,4,3,2,0,0,0,2,0,0,0,0,0,0,0,0,1
66000,8,2,3,4,6,6,6,10,0,0,0,0,0,0,0,0,1
66100,6,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,1
66200,6,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,1
66300,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
66400,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1
66500,6,6,6,6,0,0,0,6,0,0,0,0,0,0,0,0,1
66600,10,4,3,2,6,6,6,8,0,0,0,0,0,0,0,0,1
66700,8,2,3,4,6,6,6,10,0,0,0,0,0,0,0,0,1
66800,6,6,6,6,0,0,0,6,0,0,0,6,0,0,0,6,1
66900,6,0,0,0,6,0,0,0,6,0,0,0,6,6,6,6,1
67000,6,6,6,0,1,0,6,0,1,1,7,0,0,0,0,0,1
67100,7,0,0,0,5,0,0,0,5,5,5,0,0,0,0,0,1
67200,6,6,6,0,1,1,11,0,0,0,0,0,0,0,0,0,1
67300,9,4,3,2,5,5,1,2,0,0,0,0,0,0,0,0,1
67400,8,2,3,4,6,6,6,10,0,0,0,0,0,0,0,0,1
67500,6,6,6,6,0,0,0,6,0,0,0,6,0,0,0,0,1
67600,8,2,1,0,6,0,0,0,6,6,6,6,0,0,0,0,1
67700,4,4,5,6,1,0,0,6,1,0,0,6,1,1,1,7,1
67800,7,0,0,0,6,0,0,0,10,0,0,0,11,5,5,5,1
67900,11,0,0,0,11,0,0,0,7,0,0,0,0,0,0,0,1
68000,10,3,0,0,6,3,0,0,6,2,0,0,0,2,0,0,1
68100,7,3,0,0,6,3,0,0,6,4,0,0,6,10,0,0,1
68200,7,6,6,0,0,0,6,0,0,0,6,0,0,0,6,0,1
68300,6,0,0,0,6,0,0,0,6,0,0,0,6,6,6,0,1
68400,6,6,6,6,0,0,0,6,0,0,0,6,0,0,0,6,1
68500,8,2,1,0,6,0,0,0,6,0,0,0,6,6,6,6,1
68600,10,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68700,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
68800,10,9,9,6,0,0,2,0,0,0,2,0,0,0,0,0,1
68900,7,3,3,0,6,0,4,0,6,6,10,0,0,0,0,0,1
69000,7,6,6,6,0,0,0,6,0,0,0,6,0,0,0,0,1
69100,8,0,0,0,7,0,0,0,6,6,6,6,0,0,0,0,1
69200,10,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1
69300,6,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1
69400,12,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,1
69500,10,3,2,0,6,0,2,0,0,0,0,0,0,0,0,0,1
69600,8,3,4,0,6,6,10,0,0,0,0,0,0,0,0,0,1
69700,6,6,6,6,0,0,1,7,0,0,0,0,0,0,0,0,1
69800,6,0,0,0,6,6,5,5,0,0,0,0,0,0,0,0,1
69900,7,0,0,0,7,0,0,0,11,0,0,0,0,0,0,0,1
70000,11,6,6,6,5,0,0,0,1,0,0,0,0,0,0,0,1
70100,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
70200,6,6,0,0,0,6,0,0,0,6,0,0,0,0,0,0,1
70300,7,1,0,0,6,0,0,0,6,6,0,0,0,0,0,0,1
70400,6,5,6,0,1,0,6,0,1,1,11,0,0,0,0,0,1
70500,11,6,0,0,5,0,0,0,5,5,1,0,0,0,0,0,1
70600,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70700,6,6,4,0,0,0,4,0,0,0,3,0,0,0,0,0,1
70800,6,0,2,0,6,0,2,0,6,6,9,0,0,0,0,0,1
70900,6,6,6,0,0,0,6,0,0,0,6,0,0,0,0,0,1
71000,6,0,0,0,6,0,0,0,6,6,6,0,0,0,0,0,1
71100,6,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,1
71200,6,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,1
71300,6,6,6,6,0,0,0,6,0,0,0,0,0,0,0,0,1
71400,6,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,1
71500,6,6,6,0,0,0,6,0,0,0,6,0,0,0,0,0,1
71600,6,0,0,0,6,0,0,0,6,6,6,0,0,0,0,0,1
71700,6,6,6,6,0,0,0,6,0,0,0,7,0,0,0,0,1
71800,6,0,0,0,6,0,0,0,6,6,6,5,0,0,0,0,1
71900,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1
72000,7,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
72100,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
72200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72400,5,5,6,6,0,0,0,6,0,0,0,6,0,0,0,7,1
72500,8,2,1,0,6,0,1,0,6,0,0,0,6,6,6,5,1
72600,5,4,5,0,1,0,5,0,5,6,12,0,0,0,0,0,1
72700,11,6,6,6,5,0,0,6,1,0,0,6,0,0,0,4,1
72800,6,0,0,0,6,0,0,0,6,0,0,0,6,6,6,8,1
72900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73100,5,5,6,6,1,0,0,6,1,1,1,7,0,0,0,0,1
73200,9,0,0,0,7,0,0,0,7,5,5,5,1,0,0,0,1
73300,8,0,0,0,10,0,0,0,10,0,0,0,11,0,0,0,1
73400,7,6,6,0,1,1,7,0,0,0,0,0,0,0,0,0,1
73500,7,1,0,0,5,6,5,0,0,1,0,0,0,5,0,0,1
73600,11,6,6,0,5,0,6,0,5,0,6,0,5,1,6,0,1
73700,6,0,0,0,6,0,0,0,6,0,0,0,6,6,6,0,1
73800,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73900,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74000,6,6,6,6,0,0,0,6,0,0,0,4,0,0,0,4,1
74100,6,0,0,0,6,0,0,0,6,0,0,2,6,6,6,8,1
74200,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74300,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74500,5,6,6,6,0,0,0,6,0,0,0,6,0,1,1,7,1
