Index,Router,Time
240641,1,3134069
240642,9,3134070
240643,0,3134072
240644,5,3134073
240645,13,3134074
240646,1,3134076
240647,9,3134077
240648,0,3134079
240649,5,3134080
240650,13,3134081
240651,1,3134083
240652,9,3134084
240653,0,3134086
240654,0,3134087
240655,5,3134087
240656,13,3134088
240657,1,3134090
240658,9,3134091
240659,1,3134091
240660,5,3134094
240661,5,3134095
240662,13,3134095
240663,9,3134098
240664,9,3134099
240665,13,3134102
240666,13,3134103
240667,13,3134138
240668,12,3134142
240669,8,3134146
240670,4,3134150
240671,0,3134154
240672,13,3134160
240673,13,3134161
240674,13,3134162
240675,13,3134163
240676,12,3134164
240677,12,3134165
240678,12,3134166
240679,13,3134167
240680,12,3134167
240681,8,3134168
240682,8,3134169
240683,8,3134170
240684,12,3134171
240685,8,3134171
240686,4,3134172
240687,4,3134173
240688,4,3134174
240689,8,3134175
240690,4,3134175
240691,0,3134176
240692,0,3134177
240693,0,3134178
240694,4,3134179
240695,0,3134179
240696,0,3134183
240697,0,3134554
240698,1,3134558
240699,0,3134561
240700,2,3134562
240701,1,3134565
240702,3,3134566
240703,0,3134568
240704,2,3134569
240705,7,3134570
240706,1,3134572
240707,3,3134573
240708,0,3134575
240709,2,3134576
240710,7,3134577
240711,1,3134579
240712,3,3134580
240713,0,3134582
240714,0,3134583
240715,2,3134583
240716,7,3134584
240717,1,3134586
240718,3,3134587
240719,1,3134587
240720,2,3134590
240721,2,3134591
240722,7,3134591
240723,3,3134594
240724,3,3134595
240725,7,3134598
240726,7,3134599
240727,7,3134634
240728,6,3134638
240729,5,3134642
240730,4,3134646
240731,0,3134650
240732,7,3134656
240733,7,3134657
240734,7,3134658
240735,7,3134659
240736,6,3134660
240737,6,3134661
240738,6,3134662
240739,7,3134663
240740,6,3134663
240741,5,3134664
240742,5,3134665
240743,5,3134666
240744,6,3134667
240745,5,3134667
240746,4,3134668
240747,4,3134669
240748,4,3134670
240749,5,3134671
240750,4,3134671
240751,0,3134672
240752,0,3134673
240753,0,3134674
240754,4,3134675
240755,0,3134675
240756,0,3134679
240757,0,3134718
240758,1,3134722
240759,0,3134725
240760,2,3134726
240761,1,3134729
240762,6,3134730
240763,0,3134732
240764,2,3134733
240765,1,3134736
240766,6,3134737
240767,0,3134739
240768,2,3134740
240769,1,3134743
240770,6,3134744
240771,0,3134746
240772,0,3134747
240773,2,3134747
240774,1,3134750
240775,6,3134751
240776,1,3134751
240777,2,3134754
240778,2,3134755
240779,6,3134758
240780,6,3134759
240781,6,3134794
240782,5,3134798
240783,4,3134802
240784,0,3134806
240785,6,3134816
240786,6,3134817
240787,6,3134818
240788,6,3134819
240789,5,3134820
240790,5,3134821
240791,5,3134822
240792,6,3134823
240793,5,3134823
240794,4,3134824
240795,4,3134825
240796,4,3134826
240797,5,3134827
240798,4,3134827
240799,0,3134828
240800,0,3134829
240801,0,3134830
240802,4,3134831
240803,0,3134831
240804,0,3134835
240805,0,3134866
240806,1,3134870
240807,0,3134873
240808,2,3134874
240809,1,3134877
240810,6,3134878
240811,0,3134880
240812,2,3134881
240813,10,3134882
240814,1,3134884
240815,6,3134885
240816,14,3134886
240817,0,3134887
240818,2,3134888
240819,10,3134889
240820,1,3134891
240821,6,3134892
240822,14,3134893
240823,0,3134894
240824,0,3134895
240825,2,3134895
240826,10,3134896
240827,1,3134898
240828,6,3134899
240829,1,3134899
240830,14,3134900
240831,2,3134902
240832,2,3134903
240833,10,3134903
240834,6,3134906
240835,14,3134907
240836,6,3134907
240837,10,3134910
240838,10,3134911
240839,14,3134914
240840,14,3134915
240841,14,3134950
240842,13,3134954
240843,12,3134958
240844,8,3134962
240845,4,3134966
240846,0,3134970
240847,14,3134972
240848,14,3134973
240849,14,3134974
240850,14,3134975
240851,13,3134976
240852,13,3134977
240853,13,3134978
240854,14,3134979
240855,13,3134979
240856,12,3134980
240857,12,3134981
240858,12,3134982
240859,13,3134983
240860,12,3134983
240861,8,3134984
240862,8,3134985
240863,8,3134986
240864,12,3134987
240865,8,3134987
240866,4,3134988
240867,4,3134989
240868,4,3134990
240869,8,3134991
240870,4,3134991
240871,0,3134992
240872,0,3134993
240873,0,3134994
240874,4,3134995
240875,0,3134995
240876,0,3134999
240877,0,3135040
240878,1,3135044
240879,0,3135047
240880,2,3135048
240881,1,3135051
240882,3,3135052
240883,0,3135054
240884,2,3135055
240885,7,3135056
240886,1,3135058
240887,3,3135059
240888,11,3135060
240889,0,3135061
240890,2,3135062
240891,7,3135063
240892,15,3135064
240893,1,3135065
240894,3,3135066
240895,11,3135067
240896,0,3135068
240897,0,3135069
240898,2,3135069
240899,7,3135070
240900,15,3135071
240901,1,3135072
240902,3,3135073
240903,1,3135073
240904,11,3135074
240905,2,3135076
240906,2,3135077
240907,7,3135077
240908,15,3135078
240909,3,3135080
240910,11,3135081
240911,3,3135081
240912,7,3135084
240913,7,3135085
240914,15,3135085
240915,11,3135088
240916,11,3135089
240917,15,3135092
240918,15,3135093
240919,15,3135128
240920,14,3135132
240921,13,3135136
240922,12,3135140
240923,8,3135144
240924,4,3135148
240925,15,3135150
240926,15,3135151
240927,0,3135152
240928,15,3135152
240929,15,3135153
240930,14,3135154
240931,14,3135155
240932,14,3135156
240933,15,3135157
240934,14,3135157
240935,13,3135158
240936,13,3135159
240937,13,3135160
240938,14,3135161
240939,13,3135161
240940,12,3135162
240941,12,3135163
240942,12,3135164
240943,13,3135165
240944,12,3135165
240945,8,3135166
240946,8,3135167
240947,8,3135168
240948,12,3135169
240949,8,3135169
240950,4,3135170
240951,4,3135171
240952,4,3135172
240953,8,3135173
240954,4,3135173
240955,0,3135174
240956,0,3135175
240957,0,3135176
240958,4,3135177
240959,0,3135177
240960,0,3135181
240961,0,3135268
240962,1,3135272
240963,0,3135275
240964,2,3135276
240965,1,3135279
240966,6,3135280
240967,0,3135282
240968,2,3135283
240969,10,3135284
240970,1,3135286
240971,6,3135287
240972,14,3135288
240973,0,3135289
240974,2,3135290
240975,10,3135291
240976,1,3135293
240977,6,3135294
240978,14,3135295
240979,0,3135296
240980,0,3135297
240981,2,3135297
240982,10,3135298
240983,1,3135300
240984,6,3135301
240985,1,3135301
240986,14,3135302
240987,2,3135304
240988,2,3135305
240989,10,3135305
240990,6,3135308
240991,14,3135309
240992,6,3135309
240993,10,3135312
240994,10,3135313
240995,14,3135316
240996,14,3135317
240997,14,3135352
240998,13,3135356
240999,12,3135360
241000,8,3135364
241001,4,3135368
241002,0,3135372
241003,14,3135374
241004,14,3135375
241005,14,3135376
241006,14,3135377
241007,13,3135378
241008,13,3135379
241009,13,3135380
241010,14,3135381
241011,13,3135381
241012,12,3135382
241013,12,3135383
241014,12,3135384
241015,13,3135385
241016,12,3135385
241017,8,3135386
241018,8,3135387
241019,8,3135388
241020,12,3135389
241021,8,3135389
241022,4,3135390
241023,4,3135391
241024,4,3135392
241025,8,3135393
241026,4,3135393
241027,0,3135394
241028,0,3135395
241029,0,3135396
241030,4,3135397
241031,0,3135397
241032,0,3135401
241033,0,3135420
241034,0,3135427
241035,0,3135434
241036,0,3135441
241037,0,3135448
241038,0,3135449
241039,0,3135484
241040,0,3135506
241041,0,3135507
241042,0,3135508
241043,0,3135509
241044,0,3135513
241045,0,3135564
241046,1,3135568
241047,0,3135571
241048,1,3135575
241049,0,3135578
241050,1,3135582
241051,0,3135585
241052,1,3135589
241053,0,3135592
241054,0,3135593
241055,1,3135596
241056,1,3135597
241057,1,3135632
241058,0,3135636
241059,1,3135654
241060,1,3135655
241061,1,3135656
241062,1,3135657
241063,0,3135658
241064,0,3135659
241065,0,3135660
241066,1,3135661
241067,0,3135661
241068,0,3135665
241069,0,3135726
241070,1,3135730
241071,0,3135733
241072,2,3135734
241073,1,3135737
241074,0,3135740
241075,2,3135741
241076,1,3135744
241077,0,3135747
241078,2,3135748
241079,1,3135751
241080,0,3135754
241081,0,3135755
241082,2,3135755
241083,1,3135758
241084,1,3135759
241085,2,3135762
241086,2,3135763
241087,2,3135800
241088,1,3135804
241089,0,3135808
241090,2,3135822
241091,2,3135823
241092,2,3135824
241093,2,3135825
241094,1,3135826
241095,1,3135827
241096,1,3135828
241097,2,3135829
241098,1,3135829
241099,0,3135830
241100,0,3135831
241101,0,3135832
241102,1,3135833
241103,0,3135833
241104,0,3135837
241105,0,3136152
241106,1,3136156
241107,0,3136159
241108,5,3136160
241109,1,3136163
241110,9,3136164
241111,0,3136166
241112,5,3136167
241113,1,3136170
241114,9,3136171
241115,0,3136173
241116,5,3136174
241117,1,3136177
241118,9,3136178
241119,0,3136180
241120,0,3136181
241121,5,3136181
241122,1,3136184
241123,9,3136185
241124,1,3136185
241125,5,3136188
241126,5,3136189
241127,9,3136192
241128,9,3136193
241129,9,3136228
241130,8,3136232
241131,4,3136236
241132,0,3136240
241133,9,3136250
241134,9,3136251
241135,9,3136252
241136,9,3136253
241137,8,3136254
241138,8,3136255
241139,8,3136256
241140,9,3136257
241141,8,3136257
241142,4,3136258
241143,4,3136259
241144,4,3136260
241145,8,3136261
241146,4,3136261
241147,0,3136262
241148,0,3136263
241149,0,3136264
241150,4,3136265
241151,0,3136265
241152,0,3136269
241153,0,3136302
241154,0,3136309
241155,0,3136316
241156,0,3136323
241157,0,3136330
241158,0,3136331
241159,0,3136366
241160,0,3136388
241161,0,3136389
241162,0,3136390
241163,0,3136391
241164,0,3136395
241165,0,3136430
241166,1,3136434
241167,0,3136437
241168,1,3136441
241169,0,3136444
241170,1,3136448
241171,0,3136451
241172,1,3136455
241173,0,3136458
241174,0,3136459
241175,1,3136462
241176,1,3136463
241177,1,3136498
241178,0,3136502
241179,1,3136520
241180,1,3136521
241181,1,3136522
241182,1,3136523
241183,0,3136524
241184,0,3136525
241185,0,3136526
241186,1,3136527
241187,0,3136527
241188,0,3136531
241189,0,3136588
241190,1,3136592
241191,0,3136595
241192,2,3136596
241193,1,3136599
241194,0,3136602
241195,2,3136603
241196,1,3136606
241197,0,3136609
241198,2,3136610
241199,1,3136613
241200,0,3136616
241201,0,3136617
241202,2,3136617
241203,1,3136620
241204,1,3136621
241205,2,3136624
241206,2,3136625
241207,2,3136660
241208,1,3136664
241209,0,3136668
241210,2,3136682
241211,2,3136683
241212,2,3136684
241213,2,3136685
241214,1,3136686
241215,1,3136687
241216,1,3136688
241217,2,3136689
241218,1,3136689
241219,0,3136690
241220,0,3136691
241221,0,3136692
241222,1,3136693
241223,0,3136693
241224,0,3136697
241225,0,3136742
241226,1,3136746
241227,0,3136749
241228,2,3136750
241229,1,3136753
241230,3,3136754
241231,0,3136756
241232,2,3136757
241233,1,3136760
241234,3,3136761
241235,0,3136763
241236,2,3136764
241237,1,3136767
241238,3,3136768
241239,0,3136770
241240,0,3136771
241241,2,3136771
241242,1,3136774
241243,3,3136775
241244,1,3136775
241245,2,3136778
241246,2,3136779
241247,3,3136782
241248,3,3136783
241249,3,3136818
241250,2,3136822
241251,1,3136826
241252,0,3136830
241253,3,3136840
241254,3,3136841
241255,3,3136842
241256,3,3136843
241257,2,3136844
241258,2,3136845
241259,2,3136846
241260,3,3136847
241261,2,3136847
241262,1,3136848
241263,1,3136849
241264,1,3136850
241265,2,3136851
241266,1,3136851
241267,0,3136852
241268,0,3136853
241269,0,3136854
241270,1,3136855
241271,0,3136855
241272,0,3136859
241273,0,3136928
241274,4,3136932
241275,0,3136935
241276,4,3136939
241277,0,3136942
241278,4,3136946
241279,0,3136949
241280,4,3136953
241281,0,3136956
241282,0,3136957
241283,4,3136960
241284,4,3136961
241285,4,3136996
241286,0,3137000
241287,4,3137018
241288,4,3137019
241289,4,3137020
241290,4,3137021
241291,0,3137022
241292,0,3137023
241293,0,3137024
241294,4,3137025
241295,0,3137025
241296,0,3137029
241297,0,3138314
241298,1,3138318
241299,0,3138321
241300,2,3138322
241301,1,3138325
241302,6,3138326
241303,0,3138328
241304,2,3138329
241305,10,3138330
241306,1,3138332
241307,6,3138333
241308,0,3138335
241309,2,3138336
241310,10,3138337
241311,1,3138339
241312,6,3138340
241313,0,3138342
241314,0,3138343
241315,2,3138343
241316,10,3138344
241317,1,3138346
241318,6,3138347
241319,1,3138347
241320,2,3138350
241321,2,3138351
241322,10,3138351
241323,6,3138354
241324,6,3138355
241325,10,3138358
241326,10,3138359
241327,10,3138394
241328,9,3138398
241329,8,3138402
241330,4,3138406
241331,0,3138410
241332,10,3138416
241333,10,3138417
241334,10,3138418
241335,10,3138419
241336,9,3138420
241337,9,3138421
241338,9,3138422
241339,10,3138423
241340,9,3138423
241341,8,3138424
241342,8,3138425
241343,8,3138426
241344,9,3138427
241345,8,3138427
241346,4,3138428
241347,4,3138429
241348,4,3138430
241349,8,3138431
241350,4,3138431
241351,0,3138432
241352,0,3138433
241353,0,3138434
241354,4,3138435
241355,0,3138435
241356,0,3138439
241357,0,3138456
241358,1,3138460
241359,0,3138463
241360,2,3138464
241361,1,3138467
241362,3,3138468
241363,0,3138470
241364,2,3138471
241365,7,3138472
241366,1,3138474
241367,3,3138475
241368,11,3138476
241369,0,3138477
241370,2,3138478
241371,7,3138479
241372,1,3138481
241373,3,3138482
241374,11,3138483
241375,0,3138484
241376,0,3138485
241377,2,3138485
241378,7,3138486
241379,1,3138488
241380,3,3138489
241381,1,3138489
241382,11,3138490
241383,2,3138492
241384,2,3138493
241385,7,3138493
241386,3,3138496
241387,11,3138497
241388,3,3138497
241389,7,3138500
241390,7,3138501
241391,11,3138504
241392,11,3138505
241393,11,3138540
241394,10,3138544
241395,9,3138548
241396,8,3138552
241397,4,3138556
241398,0,3138560
241399,11,3138562
241400,11,3138563
241401,11,3138564
241402,11,3138565
241403,10,3138566
241404,10,3138567
241405,10,3138568
241406,11,3138569
241407,10,3138569
241408,9,3138570
241409,9,3138571
241410,9,3138572
241411,10,3138573
241412,9,3138573
241413,8,3138574
241414,8,3138575
241415,8,3138576
241416,9,3138577
241417,8,3138577
241418,4,3138578
241419,4,3138579
241420,4,3138580
241421,8,3138581
241422,4,3138581
241423,0,3138582
241424,0,3138583
241425,0,3138584
241426,4,3138585
241427,0,3138585
241428,0,3138589
241429,0,3138614
241430,4,3138618
241431,0,3138621
241432,8,3138622
241433,4,3138625
241434,0,3138628
241435,8,3138629
241436,4,3138632
241437,0,3138635
241438,8,3138636
241439,4,3138639
241440,0,3138642
241441,0,3138643
241442,8,3138643
241443,4,3138646
241444,4,3138647
241445,8,3138650
241446,8,3138651
241447,8,3138686
241448,4,3138690
241449,0,3138694
241450,8,3138708
241451,8,3138709
241452,8,3138710
241453,8,3138711
241454,4,3138712
241455,4,3138713
241456,4,3138714
241457,8,3138715
241458,4,3138715
241459,0,3138716
241460,0,3138717
241461,0,3138718
241462,4,3138719
241463,0,3138719
241464,0,3138723
241465,0,3138776
241466,1,3138780
241467,0,3138783
241468,2,3138784
241469,1,3138787
241470,3,3138788
241471,0,3138790
241472,2,3138791
241473,7,3138792
241474,1,3138794
241475,3,3138795
241476,0,3138797
241477,2,3138798
241478,7,3138799
241479,1,3138801
241480,3,3138802
241481,0,3138804
241482,0,3138805
241483,2,3138805
241484,7,3138806
241485,1,3138808
241486,3,3138809
241487,1,3138809
241488,2,3138812
241489,2,3138813
241490,7,3138813
241491,3,3138816
241492,3,3138817
241493,7,3138820
241494,7,3138821
241495,7,3138856
241496,6,3138860
241497,5,3138864
241498,4,3138868
241499,0,3138872
241500,7,3138878
241501,7,3138879
241502,7,3138880
241503,7,3138881
241504,6,3138882
241505,6,3138883
241506,6,3138884
241507,7,3138885
241508,6,3138885
241509,5,3138886
241510,5,3138887
241511,5,3138888
241512,6,3138889
241513,5,3138889
241514,4,3138890
241515,4,3138891
241516,4,3138892
241517,5,3138893
241518,4,3138893
241519,0,3138894
241520,0,3138895
241521,0,3138896
241522,4,3138897
241523,0,3138897
241524,0,3138901
241525,0,3138926
241526,1,3138930
241527,0,3138933
241528,1,3138937
241529,0,3138940
241530,1,3138944
241531,0,3138947
241532,1,3138951
241533,0,3138954
241534,0,3138955
241535,1,3138958
241536,1,3138959
241537,1,3138994
241538,0,3138998
241539,1,3139016
241540,1,3139017
241541,1,3139018
241542,1,3139019
241543,0,3139020
241544,0,3139021
241545,0,3139022
241546,1,3139023
241547,0,3139023
241548,0,3139027
241549,0,3139038
241550,1,3139042
241551,0,3139045
241552,2,3139046
241553,1,3139049
241554,0,3139052
241555,2,3139053
241556,1,3139056
241557,0,3139059
241558,2,3139060
241559,1,3139063
241560,0,3139066
241561,0,3139067
241562,2,3139067
241563,1,3139070
241564,1,3139071
241565,2,3139074
241566,2,3139075
241567,2,3139110
241568,1,3139114
241569,0,3139118
241570,2,3139132
241571,2,3139133
241572,2,3139134
241573,2,3139135
241574,1,3139136
241575,1,3139137
241576,1,3139138
241577,2,3139139
241578,1,3139139
241579,0,3139140
241580,0,3139141
241581,0,3139142
241582,1,3139143
241583,0,3139143
241584,0,3139147
241585,0,3139182
241586,1,3139186
241587,0,3139189
241588,2,3139190
241589,1,3139193
241590,6,3139194
241591,0,3139196
241592,2,3139197
241593,1,3139200
241594,6,3139201
241595,0,3139203
241596,2,3139204
241597,1,3139207
241598,6,3139208
241599,0,3139210
241600,0,3139211
241601,2,3139211
241602,1,3139214
241603,6,3139215
241604,1,3139215
241605,2,3139218
241606,2,3139219
241607,6,3139222
241608,6,3139223
241609,6,3139258
241610,5,3139262
241611,4,3139266
241612,0,3139270
241613,6,3139280
241614,6,3139281
241615,6,3139282
241616,6,3139283
241617,5,3139284
241618,5,3139285
241619,5,3139286
241620,6,3139287
241621,5,3139287
241622,4,3139288
241623,4,3139289
241624,4,3139290
241625,5,3139291
241626,4,3139291
241627,0,3139292
241628,0,3139293
241629,0,3139294
241630,4,3139295
241631,0,3139295
241632,0,3139299
241633,0,3139328
241634,1,3139332
241635,0,3139335
241636,2,3139336
241637,1,3139339
241638,3,3139340
241639,0,3139342
241640,2,3139343
241641,7,3139344
241642,1,3139346
241643,3,3139347
241644,0,3139349
241645,2,3139350
241646,7,3139351
241647,1,3139353
241648,3,3139354
241649,0,3139356
241650,0,3139357
241651,2,3139357
241652,7,3139358
241653,1,3139360
241654,3,3139361
241655,1,3139361
241656,2,3139364
241657,2,3139365
241658,7,3139365
241659,3,3139368
241660,3,3139369
241661,7,3139372
241662,7,3139373
241663,7,3139408
241664,6,3139412
241665,5,3139416
241666,4,3139420
241667,0,3139424
241668,7,3139430
241669,7,3139431
241670,7,3139432
241671,7,3139433
241672,6,3139434
241673,6,3139435
241674,6,3139436
241675,7,3139437
241676,6,3139437
241677,5,3139438
241678,5,3139439
241679,5,3139440
241680,6,3139441
241681,5,3139441
241682,4,3139442
241683,4,3139443
241684,4,3139444
241685,5,3139445
241686,4,3139445
241687,0,3139446
241688,0,3139447
241689,0,3139448
241690,4,3139449
241691,0,3139449
241692,0,3139453
241693,0,3139525
241694,1,3139529
241695,0,3139532
241696,2,3139533
241697,1,3139536
241698,3,3139537
241699,0,3139539
241700,2,3139540
241701,1,3139543
241702,3,3139544
241703,0,3139546
241704,2,3139547
241705,1,3139550
241706,3,3139551
241707,0,3139553
241708,0,3139554
241709,2,3139554
241710,1,3139557
241711,3,3139558
241712,1,3139558
241713,2,3139561
241714,2,3139562
241715,3,3139565
241716,3,3139566
241717,3,3139602
241718,2,3139606
241719,1,3139610
241720,0,3139614
241721,3,3139624
241722,3,3139625
241723,3,3139626
241724,3,3139627
241725,2,3139628
241726,2,3139629
241727,2,3139630
241728,3,3139631
241729,2,3139631
241730,1,3139632
241731,1,3139633
241732,1,3139634
241733,2,3139635
241734,1,3139635
241735,0,3139636
241736,0,3139637
241737,0,3139638
241738,1,3139639
241739,0,3139639
241740,0,3139643
241741,0,3139786
241742,1,3139790
241743,0,3139793
241744,2,3139794
241745,1,3139797
241746,3,3139798
241747,0,3139800
241748,2,3139801
241749,7,3139802
241750,1,3139804
241751,3,3139805
241752,0,3139807
241753,2,3139808
241754,7,3139809
241755,1,3139811
241756,3,3139812
241757,0,3139814
241758,0,3139815
241759,2,3139815
241760,7,3139816
241761,1,3139818
241762,3,3139819
241763,1,3139819
241764,2,3139822
241765,2,3139823
241766,7,3139823
241767,3,3139826
241768,3,3139827
241769,7,3139830
241770,7,3139831
241771,7,3139866
241772,6,3139870
241773,5,3139874
241774,4,3139878
241775,0,3139882
241776,7,3139888
241777,7,3139889
241778,7,3139890
241779,7,3139891
241780,6,3139892
241781,6,3139893
241782,6,3139894
241783,7,3139895
241784,6,3139895
241785,5,3139896
241786,5,3139897
241787,5,3139898
241788,6,3139899
241789,5,3139899
241790,4,3139900
241791,4,3139901
241792,4,3139902
241793,5,3139903
241794,4,3139903
241795,0,3139904
241796,0,3139905
241797,0,3139906
241798,4,3139907
241799,0,3139907
241800,0,3139911
241801,0,3140158
241802,1,3140162
241803,0,3140165
241804,2,3140166
241805,1,3140169
241806,3,3140170
241807,0,3140172
241808,2,3140173
241809,1,3140176
241810,3,3140177
241811,0,3140179
241812,2,3140180
241813,1,3140183
241814,3,3140184
241815,0,3140186
241816,0,3140187
241817,2,3140187
241818,1,3140190
241819,3,3140191
241820,1,3140191
241821,2,3140194
241822,2,3140195
241823,3,3140198
241824,3,3140199
241825,3,3140254
241826,2,3140258
241827,1,3140262
241828,0,3140266
241829,3,3140276
241830,3,3140277
241831,3,3140278
241832,3,3140279
241833,2,3140280
241834,2,3140281
241835,2,3140282
241836,3,3140283
241837,2,3140283
241838,1,3140284
241839,1,3140285
241840,1,3140286
241841,2,3140287
241842,1,3140287
241843,0,3140288
241844,0,3140289
241845,0,3140290
241846,1,3140291
241847,0,3140291
241848,0,3140295
241849,0,3140316
241850,1,3140320
241851,0,3140323
241852,2,3140324
241853,1,3140327
241854,6,3140328
241855,0,3140330
241856,2,3140331
241857,1,3140334
241858,6,3140335
241859,0,3140337
241860,2,3140338
241861,1,3140341
241862,6,3140342
241863,0,3140344
241864,0,3140345
241865,2,3140345
241866,1,3140348
241867,6,3140349
241868,1,3140349
241869,2,3140352
241870,2,3140353
241871,6,3140356
241872,6,3140357
241873,6,3140394
241874,5,3140398
241875,4,3140402
241876,0,3140406
241877,6,3140416
241878,6,3140417
241879,6,3140418
241880,6,3140419
241881,5,3140420
241882,5,3140421
241883,5,3140422
241884,6,3140423
241885,5,3140423
241886,4,3140424
241887,4,3140425
241888,4,3140426
241889,5,3140427
241890,4,3140427
241891,0,3140428
241892,0,3140429
241893,0,3140430
241894,4,3140431
241895,0,3140431
241896,0,3140435
241897,0,3140510
241898,1,3140514
241899,0,3140517
241900,2,3140518
241901,1,3140521
241902,6,3140522
241903,0,3140524
241904,2,3140525
241905,10,3140526
241906,1,3140528
241907,6,3140529
241908,0,3140531
241909,2,3140532
241910,10,3140533
241911,1,3140535
241912,6,3140536
241913,0,3140538
241914,0,3140539
241915,2,3140539
241916,10,3140540
241917,1,3140542
241918,6,3140543
241919,1,3140543
241920,2,3140546
241921,2,3140547
241922,10,3140547
241923,6,3140550
241924,6,3140551
241925,10,3140554
241926,10,3140555
241927,10,3140590
241928,9,3140594
241929,8,3140598
241930,4,3140602
241931,0,3140606
241932,10,3140612
241933,10,3140613
241934,10,3140614
241935,10,3140615
241936,9,3140616
241937,9,3140617
241938,9,3140618
241939,10,3140619
241940,9,3140619
241941,8,3140620
241942,8,3140621
241943,8,3140622
241944,9,3140623
241945,8,3140623
241946,4,3140624
241947,4,3140625
241948,4,3140626
241949,8,3140627
241950,4,3140627
241951,0,3140628
241952,0,3140629
241953,0,3140630
241954,4,3140631
241955,0,3140631
241956,0,3140635
241957,0,3140646
241958,1,3140650
241959,0,3140653
241960,2,3140654
241961,1,3140657
241962,3,3140658
241963,0,3140660
241964,2,3140661
241965,7,3140662
241966,1,3140664
241967,3,3140665
241968,11,3140666
241969,0,3140667
241970,2,3140668
241971,7,3140669
241972,15,3140670
241973,1,3140671
241974,3,3140672
241975,11,3140673
241976,0,3140674
241977,0,3140675
241978,2,3140675
241979,7,3140676
241980,15,3140677
241981,1,3140678
241982,3,3140679
241983,1,3140679
241984,11,3140680
241985,2,3140682
241986,2,3140683
241987,7,3140683
241988,15,3140684
241989,3,3140686
241990,11,3140687
241991,3,3140687
241992,7,3140690
241993,7,3140691
241994,15,3140691
241995,11,3140694
241996,11,3140695
241997,15,3140698
241998,15,3140699
241999,15,3140734
242000,14,3140738
242001,13,3140742
242002,12,3140746
242003,8,3140750
242004,4,3140754
242005,15,3140756
242006,15,3140757
242007,0,3140758
242008,15,3140758
242009,15,3140759
242010,14,3140760
242011,14,3140761
242012,14,3140762
242013,15,3140763
242014,14,3140763
242015,13,3140764
242016,13,3140765
242017,13,3140766
242018,14,3140767
242019,13,3140767
242020,12,3140768
242021,12,3140769
242022,12,3140770
242023,13,3140771
242024,12,3140771
242025,8,3140772
242026,8,3140773
242027,8,3140774
242028,12,3140775
242029,8,3140775
242030,4,3140776
242031,4,3140777
242032,4,3140778
242033,8,3140779
242034,4,3140779
242035,0,3140780
242036,0,3140781
242037,0,3140782
242038,4,3140783
242039,0,3140783
242040,0,3140787
242041,0,3140854
242042,1,3140858
242043,0,3140861
242044,2,3140862
242045,1,3140865
242046,3,3140866
242047,0,3140868
242048,2,3140869
242049,7,3140870
242050,1,3140872
242051,3,3140873
242052,11,3140874
242053,0,3140875
242054,2,3140876
242055,7,3140877
242056,1,3140879
242057,3,3140880
242058,11,3140881
242059,0,3140882
242060,0,3140883
242061,2,3140883
242062,7,3140884
242063,1,3140886
242064,3,3140887
242065,1,3140887
242066,11,3140888
242067,2,3140890
242068,2,3140891
242069,7,3140891
242070,3,3140894
242071,11,3140895
242072,3,3140895
242073,7,3140898
242074,7,3140899
242075,11,3140902
242076,11,3140903
242077,11,3140938
242078,10,3140942
242079,9,3140946
242080,8,3140950
242081,4,3140954
242082,0,3140958
242083,11,3140960
242084,11,3140961
242085,11,3140962
242086,11,3140963
242087,10,3140964
242088,10,3140965
242089,10,3140966
242090,11,3140967
242091,10,3140967
242092,9,3140968
242093,9,3140969
242094,9,3140970
242095,10,3140971
242096,9,3140971
242097,8,3140972
242098,8,3140973
242099,8,3140974
242100,9,3140975
242101,8,3140975
242102,4,3140976
242103,4,3140977
242104,4,3140978
242105,8,3140979
242106,4,3140979
242107,0,3140980
242108,0,3140981
242109,0,3140982
242110,4,3140983
242111,0,3140983
242112,0,3140987
242113,0,3141004
242114,4,3141008
242115,0,3141011
242116,8,3141012
242117,4,3141015
242118,12,3141016
242119,0,3141018
242120,8,3141019
242121,4,3141022
242122,12,3141023
242123,0,3141025
242124,8,3141026
242125,4,3141029
242126,12,3141030
242127,0,3141032
242128,0,3141033
242129,8,3141033
242130,4,3141036
242131,12,3141037
242132,4,3141037
242133,8,3141040
242134,8,3141041
242135,12,3141044
242136,12,3141045
242137,12,3141080
242138,8,3141084
242139,4,3141088
242140,0,3141092
242141,12,3141102
242142,12,3141103
242143,12,3141104
242144,12,3141105
242145,8,3141106
242146,8,3141107
242147,8,3141108
242148,12,3141109
242149,8,3141109
242150,4,3141110
242151,4,3141111
242152,4,3141112
242153,8,3141113
242154,4,3141113
242155,0,3141114
242156,0,3141115
242157,0,3141116
242158,4,3141117
242159,0,3141117
242160,0,3141121
242161,0,3141188
242162,4,3141192
242163,0,3141195
242164,8,3141196
242165,4,3141199
242166,12,3141200
242167,0,3141202
242168,8,3141203
242169,4,3141206
242170,12,3141207
242171,0,3141209
242172,8,3141210
242173,4,3141213
242174,12,3141214
242175,0,3141216
242176,0,3141217
242177,8,3141217
242178,4,3141220
242179,12,3141221
242180,4,3141221
242181,8,3141224
242182,8,3141225
242183,12,3141228
242184,12,3141229
242185,12,3141264
242186,8,3141268
242187,4,3141272
242188,0,3141276
242189,12,3141286
242190,12,3141287
242191,12,3141288
242192,12,3141289
242193,8,3141290
242194,8,3141291
